 5821 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 14 ; Vovs ; 179 
 5555 ; Бона иностранная ;  ;  ;  ;  ; 21 ; bugor ; 34 
 5556 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 333985 ; 61 
 5557 ; Бона иностранная ;  ;  ;  ;  ; 7 ; max2008 ; 203 
 5558 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 333985 ; 111 
 5559 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 333985 ; 111 
 5560 ; Бона иностранная ;  ;  ;  ;  ; 35 ; nikfed ; 203 
 5561 ; Бона иностранная ;  ;  ;  ;  ; 33 ; ъхз ; 160 
 5562 ; Бона иностранная ;  ;  ;  ;  ; 12 ; SEVEN ; 101 
 5563 ; Бона иностранная ;  ;  ;  ;  ; 11 ; ъхз ; 39 
 5564 ; Бона иностранная ;  ;  ;  ;  ; 25 ; MaRgo ; 107 
 5565 ; Бона иностранная ;  ;  ;  ;  ; 15 ; кузяка ; 70 
 5566 ; Бона иностранная ;  ;  ;  ;  ; 16 ; скорпион_48 ; 41 
 5567 ; Бона иностранная ;  ;  ;  ;  ; 11 ; bugor ; 30 
 5568 ; Бона иностранная ;  ;  ;  ;  ; 12 ; кузяка ; 120 
 5569 ; Бона иностранная ;  ;  ;  ;  ; 11 ; cochu ; 148 
 5570 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sahakala ; 122 
 5801 ; Бона иностранная ; 1919 ;  ;  ;  ; 35 ; kehha ; 173 
 5802 ; Бона иностранная ; 1918 ;  ;  ;  ; 27 ; smel ; 190 
 5803 ; Бона иностранная ; 1919 ;  ;  ;  ; 26 ; smel ; 173 
 5804 ; Бона иностранная ; 1919 ;  ;  ;  ; 26 ; von_Schwarz ; 212 
 5805 ; Бона иностранная ; 1919 ;  ;  ;  ; 33 ; air ; 212 
 5806 ; Бона иностранная ; 1920 ;  ;  ;  ; 38 ; cochu ; 152 
 5807 ; Бона иностранная. Норвегия ; 1939 ;  ;  ;  ; 17 ; Dino Zavr ; 212 
 5808 ; Бона иностранная. Бельгия ; 1943 ;  ;  ;  ; 33 ; Northman ; 580 
 5809 ; Бона иностранная. Франция ; 1943 ;  ;  ;  ; 121 ; torbey ; 1825 
 5810 ; Бона иностранная. Греция ; 1942 ;  ;  ;  ; 24 ; Northman ; 393 
 5811 ; Бона иностранная. Греция ; 1943 ;  ;  ;  ; 34 ; torbey ; 793 
 5812 ; Бона иностранная. Греция ; 1943 ;  ;  ;  ; 36 ; torbey ; 1134 
 5813 ; Бона иностранная. Греция ; 1944 ;  ;  ;  ; 19 ; torbey ; 271 
 5814 ; Бона иностранная. Греция ; 1944 ;  ;  ;  ; 40 ; vicktor_2014 ; 612 
 5815 ; Бона иностранная. Греция ; 1941 ;  ;  ;  ; 27 ; nikfed ; 597 
 5816 ; Бона иностранная. Греция ; 1941 ;  ;  ;  ; 16 ; nikfed ; 453 
 5817 ; Бона иностранная. Хорватия ; 1941 ;  ;  ;  ; 29 ; Northman ; 680 
 5818 ; Бона иностранная. Австрия ; 1918 ;  ;  ;  ; 14 ; sahakala ; 408 
 5819 ; Бона иностранная. Германия ; 1910 ;  ;  ;  ; 33 ; Vovs ; 245 
 5820 ; Бона иностранная. Германия ; 1920 ;  ;  ;  ; 25 ; SEVEN ; 187 
 5400 ; Облигация на 25 рублей ; 1945 ;  ;  ;  ; 52 ; Agava ; 514 
 5401 ; Облигация на 25 рублей ; 1948 ;  ;  ;  ; 35 ; fordvr ; 364 
 5402 ; Билет лотерейный ; 1930 ;  ;  ;  ; 50 ; чипыжи ; 1341 
 5403 ; Билет лотерейный ; 1932 ;  ;  ;  ; 45 ; 收集者 ; 2005 
 5404 ; Бона 100 рублей ; 2014 ;  ;  ;  ; 55 ; Professor1 ; 816 
 5405 ; Лот бон 2 шт ;  ;  ;  ;  ; 39 ; musik ; 101 
 5406 ; Лот бон (3шт): 100 рублей ; 1955 ;  ;  ;  ; 8 ; кузяка ; 163 
 5407 ; Лот бон (2шт): 100 рублей ; 1956 ;  ;  ;  ; 48 ; кузяка ; 163 
 5408 ; Лот бон (2шт): 100р,25р ; 1952 ;  ;  ;  ; 13 ; кузяка ; 102 
 5409 ; Лот бон (25шт): 10р, 1р ; 1961,1991 ;  ;  ;  ; 56 ; musik ; 161 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 333985 ; 60 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 10 ; grond ; 30 
 5503 ; Бона иностранная ;  ;  ;  ;  ; 9 ; grond ; 34 
 5504 ; Бона иностранная ;  ;  ;  ;  ; 13 ; texno4819 ; 34 
 5505 ; Бона иностранная ;  ;  ;  ;  ; 6 ; texno4819 ; 30 
 5506 ; Бона иностранная ;  ;  ;  ;  ; 7 ; grond ; 30 
 5507 ; Бона иностранная ;  ;  ;  ;  ; 9 ; cochu ; 133 
 5508 ; Бона иностранная ;  ;  ;  ;  ; 11 ; синий ; 59 
 5509 ; Бона иностранная ;  ;  ;  ;  ; 8 ; .gk ; 50 
 5510 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Vahid ; 340 
 5511 ; Бона иностранная ;  ;  ;  ;  ; 5 ; я8844 ; 24 
 5512 ; Бона иностранная ;  ;  ;  ;  ; 9 ; ъхз ; 99 
 5513 ; Бона иностранная ;  ;  ;  ;  ; 7 ; demodex ; 111 
 5514 ; Бона иностранная ;  ;  ;  ;  ; 7 ; grond ; 30 
 5515 ; Бона иностранная ;  ;  ;  ;  ; 11 ; grond ; 30 
 5516 ; Бона иностранная ;  ;  ;  ;  ; 24 ; скорпион_48 ; 35 
 5517 ; Бона иностранная ;  ;  ;  ;  ; 13 ; cochu ; 100 
 5518 ; Бона иностранная ;  ;  ;  ;  ; 11 ; 2128508 ; 130 
 5519 ; Бона иностранная ;  ;  ;  ;  ; 7 ; dsp ; 142 
 5520 ; Бона иностранная ;  ;  ;  ;  ; 18 ; jj ; 99 
 5521 ; Бона иностранная ;  ;  ;  ;  ; 13 ; 2128508 ; 101 
 5522 ; Бона иностранная ;  ;  ;  ;  ; 7 ; я8844 ; 31 
 5523 ; Бона иностранная ;  ;  ;  ;  ; 14 ; demodex ; 133 
 5524 ; Бона иностранная ;  ;  ;  ;  ; 11 ; 333985 ; 42 
 5525 ; Бона иностранная ;  ;  ;  ;  ; 16 ; ignatovanton ; 222 
 5526 ; Бона иностранная ;  ;  ;  ;  ; 16 ; 2128508 ; 101 
 5527 ; Бона иностранная ;  ;  ;  ;  ; 24 ; Legio ; 41 
 5528 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Pipe ; 227 
 5529 ; Бона иностранная ;  ;  ;  ;  ; 11 ; 2128508 ; 111 
 5530 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Dino Zavr ; 212 
 5531 ; Бона иностранная ;  ;  ;  ;  ; 47 ; кузяка ; 101 
 5532 ; Бона иностранная ;  ;  ;  ;  ; 15 ; cochu ; 188 
 5533 ; Бона иностранная ;  ;  ;  ;  ; 33 ; altunin ; 159 
 5534 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 333985 ; 79 
 5535 ; Бона иностранная ;  ;  ;  ;  ; 11 ; texno4819 ; 30 
 5536 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 4758 ; 26 
 5537 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 4758 ; 26 
 5538 ; Бона иностранная ;  ;  ;  ;  ; 50 ; 333985 ; 107 
 5539 ; Бона иностранная ;  ;  ;  ;  ; 49 ; 333985 ; 107 
 5540 ; Бона иностранная ;  ;  ;  ;  ; 30 ; texno4819 ; 104 
 5350 ; Лот 2 шт. 10000 рублей ; 1993,1994 ;  ;  ;  ; 27 ; ЛАВ-13 ; 816 
 5351 ; 50000 рублей ; 1994 ; банкнота ;  ;  ; 28 ; Александр007 ; 680 
 5352 ; 50000 рублей ; 1994 ; банкнота ;  ;  ; 35 ; синий ; 680 
 5353 ; Лот бон 4 шт. 1000,5000,10000,50000 ; 1995 ;  ;  ;  ; 36 ; idalgo-17 ; 2038 
 5354 ; 100000 рублей ; 1995 ; банкнота ;  ;  ; 28 ; Волк33 ; 663 
 5355 ; Лот бон 3 шт. 1 и 3 рубля ; 1925,1928,1947 ;  ;  ;  ; 26 ; титан ; 1501 
 5356 ; Лот бон 3 шт ;  ;  ;  ;  ; 15 ; середа ; 340 
 5357 ; Лот бон 2 шт. 1000 рублей ; 1919 ;  ;  ;  ; 76 ; GERo ; 259 
 5358 ; Лот бон 2 шт. 25 и 50 рублей ; 1922 ;  ;  ;  ; 45 ; синий ; 793 
 5359 ; Лот бон 4 шт. 1,2,3,5 копеек ;  ;  ;  ;  ; 41 ; altunin ; 431 
 5360 ; 50 копеек ; 1919 ;  ;  ;  ; 40 ; market_spb ; 634 
 5361 ; 3 рубля ; 1919 ;  ;  ;  ; 37 ; ЛАВ-13 ; 714 
 5362 ; 5 рублей ; 1919 ;  ;  ;  ; 33 ; синий ; 680 
 5363 ; Лот 5000 и 10000 рублей ; 1919 ;  ;  ;  ; 56 ; Trien ; 612 
 5364 ; Лот бон 6 шт. 10,25,50,100,250,500 рублей ; 1918 ;  ;  ;  ; 12 ; середа ; 255 
 5365 ; Лот бон 5 шт ;  ;  ;  ;  ; 20 ; синий ; 157 
 5366 ; Лот бон 3 шт. 1,2,3 рубля ;  ;  ;  ;  ; 19 ; mart_si ; 153 
 5367 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 20 ; dimer ; 77 
 5368 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 55 ; Carca^ss ; 531 
 5369 ; 100 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 37 ; Carca^ss ; 793 
 5370 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 47 ; Carca^ss ; 425 
 5371 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 18 ; medved09 ; 1530 
 5372 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 23 ; середа ; 419 
 5373 ; 3 червонца ; 1932 ; Билет ;  ;  ; 21 ; valencio ; 714 
 5374 ; 5 рублей ; 1934 ; Гос.казначейские билеты ;  ;  ; 20 ; intelligent4 ; 408 
 5375 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 29 ; ipax ; 255 
 5376 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 14 ; idalgo-17 ; 410 
 5377 ; 3 червонца ; 1937 ; Билет ;  ;  ; 16 ; ipax ; 440 
 5378 ; 10 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 30 ; синий ; 804 
 5379 ; Лот 4 шт. деньги-марки ;  ;  ;  ;  ; 35 ; Baikal ; 143 
 5380 ; Чек на 1 копейку Внешторгбанк СССР ; 1965 ;  ;  ;  ; 24 ; сир ; 456 
 5381 ; Дорожный чек на 25 рублей ; 1969 ;  ;  ;  ; 29 ; benc ; 548 
 5382 ; Лот бон 3 шт ;  ;  ;  ;  ; 46 ; uz ; 509 
 5383 ; 250 рублей ; 1918 ;  ;  ;  ; 42 ; Саша Zzzz ; 322 
 5384 ; 500 рублей ; 1918 ;  ;  ;  ; 44 ; Саша Zzzz ; 410 
 5385 ; 10000 рублей ; 1919 ;  ;  ;  ; 38 ; Саша Zzzz ; 319 
 5386 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 32 ; ctepanovich ; 3649 
 5387 ; 5 рублей ; 1947 ; Гос.казначейский билет ;  ;  ; 43 ; aniki-niki ; 656 
 5388 ; 25 рублей ; 1947 ; билет ;  ;  ; 53 ; aniki-niki ; 818 
 5389 ; 100 рублей ; 1947 ; билет ;  ;  ; 46 ; aniki-niki ; 920 
 5390 ; Бона 25000 рублей ;  ;  ;  ;  ; 35 ; синий ; 453 
 5391 ; Бона 1000 марок. Ковно ; 1918 ;  ;  ;  ; 51 ; Karhu ; 3715 
 5392 ; Две акции в 250 рублей. Сибирский торговый банк ; 1872 ;  ;  ;  ; 66 ; kont ; 1500 
 5393 ; Облигация в 187.5 рублей. О-во подъездных железных дорог ; 1913 ;  ;  ;  ; 37 ; дорого ; 408 
 5394 ; Акция металлургическое о-во г. Тамбов ; 1911 ;  ;  ;  ; 13 ; luda ; 279 
 5395 ; Акция одесский трамвай ; 1881 ;  ;  ;  ; 6 ; luda ; 255 
 5396 ; Облигация на 200 рублей ; 1948 ;  ;  ;  ; 14 ; LDD ; 567 
 5397 ; Облигация на 100 рублей ; 1943 ;  ;  ;  ; 16 ; Baikal ; 918 
 5398 ; Облигация на 100 рублей ; 1944 ;  ;  ;  ; 18 ; Baikal ; 1020 
 5399 ; Облигация на 50 рублей ; 1946 ;  ;  ;  ; 13 ; кузяка ; 204 
 5118 ; 50 рублей Лист 20 шт ; 1920 ; Расчетные знаки РСФСР образца 1920 г. ;  ;  ; 14 ; nikfed ; 11500 
 5301 ; Лот бон 500 рублей. 3 шт ; 1912 ;  ;  ;  ; 26 ; андрей&ка ; 735 
 5302 ; Лот бон 5 рублей. 7 шт ; 1909 ;  ;  ; AU ; 51 ; андрей&ка ; 826 
 5303 ; 50 рублей ; 1918 ; Заемные билеты.Общество Владикавказской ж/д ;  ;  ; 23 ; bon15041980 ; 850 
 5304 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 44 ; konus ; 313 
 5305 ; 250 рублей. 5 шт ; 1917 ; Денежные знаки ;  ;  ; 20 ; kop ; 291 
 5306 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 46 ; xoron666 ; 1655 
 5307 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 17 ; ctepanovich ; 729 
 5308 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 40 ; ctepanovich ; 816 
 5309 ; Агитационная листовка в виде боны 100000 рублей ;  ;  ;  ;  ; 18 ; kont ; 877 
 5310 ; 3 червонца ; 1937 ; Билет ;  ;  ; 33 ; konus ; 1124 
 5311 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 23 ; alik434 ; 501 
 5312 ; Бона 5 рублей.  Либавское городское самоуправление ; 1915 ;  ;  ;  ; 19 ; luda ; 442 
 5313 ; Бона 3 рубля.  Либавское городское самоуправление ; 1915 ;  ;  ;  ; 19 ; svv ; 680 
 5314 ; Бона 1 рубль.  Либавское городское самоуправление ; 1915 ;  ;  ;  ; 19 ; Соколов ; 680 
 5315 ; Бона 1 рубль. Елгава ; 1915 ;  ;  ;  ; 28 ; pavelvdis ; 1020 
 5316 ; Бона 3 пункта. Латвия ;  ;  ;  ;  ; 40 ; nikfed ; 1865 
 5317 ; 5 марок золотом ; 1897 ; Финляндия билет ;  ;  ; 31 ; unkas79 ; 2268 
 5318 ; 10000000 рублей ; 1923 ; Закавказье ;  ;  ; 27 ; xoron666 ; 462 
 5319 ; 250 рублей ; 1918 ; Закавказье ;  ;  ; 24 ; Fliege1 ; 510 
 5320 ; 500 рублей ; 1918 ; 5% краткосрочное обязательство ;  ;  ; 8 ; LDD ; 412 
 5321 ; 500 рублей ; 1919 ; Грузия ;  ;  ; 21 ; air ; 680 
 5322 ; Лот бон 8 шт ;  ;  ;  ;  ; 30 ; середа ; 192 
 5323 ; Лот бон 1,3,10,25 рублей ; 1918 ;  ;  ;  ; 26 ; xoron666 ; 567 
 5324 ; Лот бон 10,25,50,100 рублей ; 1918 ;  ;  ;  ; 22 ; VagusUltra ; 501 
 5325 ; Лот бон 10 рублей. 3 шт ; 1918 ;  ;  ;  ; 19 ; середа ; 187 
 5326 ; Лот бон 100 рублей. 7 шт ; 1918 ;  ;  ;  ; 20 ; себер ; 261 
 5327 ; Лот бон 100,250,500 рублей ; 1918 ;  ;  ;  ; 20 ; VagusUltra ; 306 
 5328 ; Лот бон 100,250,500 рублей ; 1918 ;  ;  ;  ; 13 ; alex241 ; 271 
 5329 ; Лот бон 250,500,1000 рублей ; 1918 ;  ;  ;  ; 13 ; alex241 ; 164 
 5330 ; Лот бон 250,500,1000 рублей ; 1918 ;  ;  ;  ; 6 ; VagusUltra ; 153 
 5331 ; Лот бон 250,500,1000 рублей ; 1918 ;  ;  ;  ; 23 ; MaRgo ; 185 
 5332 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 11 ; alik434 ; 153 
 5333 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 76 ; андрей&ка ; 430 
 5334 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 69 ; ewgen ; 526 
 5335 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 41 ; андрей&ка ; 1224 
 5336 ; Лот бон 250,500,1000 рублей ; 1918 ;  ;  ;  ; 19 ; середа ; 143 
 5337 ; Лот бон 1000 рублей. 3 шт ; 1918 ;  ;  ;  ; 9 ; kop ; 102 
 5338 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; medved09 ; 765 
 5339 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 31 ; Guerras ; 667 
 5340 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 20 ; nils5 ; 465 
 5341 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 19 ; idalgo-17 ; 932 
 5342 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 23 ; alik434 ; 351 
 5343 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 34 ; kvs ; 1033 
 5344 ; 100 рублей ; 1947 ; билет ;  ;  ; 44 ; LDD ; 716 
 5345 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 13 ; idalgo-17 ; 408 
 5346 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 17 ; Запруда ; 646 
 5347 ; Лот бон 14 шт. 1-100 рублей ; 1961 ;  ;  ;  ; 32 ; musik ; 510 
 5348 ; Лот бон 5 шт. 50,200,500,1000,5000 рублей ; 1992 ;  ;  ;  ; 37 ; Play ; 423 
 5349 ; Лот 2 шт. 5000 рублей ; 1993,1994 ;  ;  ;  ; 26 ; ЛАВ-13 ; 1041 
 5068 ; 1000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 12 ; VagusUltra ; 200 
 5069 ; 6 гривен ; 1919 ;  ;  ;  ; 31 ; bonist-3A ; 1000 
 5070 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;  ; 21 ; Hfljcnm ; 148 
 5071 ; 1 рубль ; 1947 ; Гос.казначейский билет ;  ;   ; 20 ; синий ; 138 
 5072 ; 3 рубля ; 1947 ; Гос.казначейский билет ;  ;  ; 33 ; intelligent4 ; 285 
 5073 ; 250 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 22 ; LDD ; 1530 
 5074 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 34 ; LDD ; 1587 
 5075 ; 25 рублей ; 1947 ; билет ;  ;  ; 46 ; Александр60 ; 418 
 5076 ; 10 рублей ; 1909 ; Коншин 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;   ; 11 ; нв1975 ; 157 
 5077 ; 100 рублей. Познань ; 1916 ;  ;  ;  ; 53 ; 2128508 ; 1012 
 5078 ; 100 марок. Ковно ; 1918 ;  ;  ;  ; 13 ; ъхз ; 670 
 5079 ; 50 марок. Ковно ; 1918 ;  ;  ;  ; 18 ; ъхз ; 513 
 5080 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; андрей&ка ; 202 
 5081 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; андрей&ка ; 395 
 5082 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; андрей&ка ; 308 
 5083 ; 10000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 18 ; bonist-3A ; 1338 
 5084 ; 500 рублей.Чита ; 1920 ;  ;  ;  ; 24 ; lina-I ; 512 
 5085 ; 500 рублей.Чита ; 1920 ;  ;  ;  ; 23 ; 4758 ; 359 
 5086 ; 250 рублей. Житомир ; 1920 ;  ;  ;  ; 28 ; lina-I ; 521 
 5087 ; 10 рублей. Житомир ; 1918 ;  ;  ;  ; 24 ; luchsva ; 600 
 5088 ; 3 карбованца. Житомир ; 1918 ;  ;  ;  ; 23 ; bon15041980 ; 604 
 5089 ; 5 карбованцев. Житомир ; 1918 ;  ;  ;  ; 24 ; Vahid ; 414 
 5090 ; 5000 рублей. Благовещенск ; 1920 ;  ;  ;  ; 52 ; Guerras ; 3384 
 5091 ; 1000 рублей. Благовещенск ; 1920 ;  ;  ;  ; 51 ; Guerras ; 3380 
 5092 ; 3 рубля. Бежицкий ЦРК. ;  ;  ;  ;  ; 32 ; ЛАВ-13 ; 619 
 5093 ; 250 рублей. Бийское ОГБ ;  ;  ;  ;  ; 23 ; ЛАВ-13 ; 1041 
 5094 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 28 ; LDD ; 1428 
 5095 ; 500 рублей. Благовещенск ; 1920 ;  ;  ;  ; 56 ; Guerras ; 3390 
 5096 ; 50 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 45 ; nikfed ; 10613 
 5097 ; 500 рублей.Сибирское врем. Правительство ; 1920 ;  ;  ;  ; 31 ; Соколов ; 6821 
 5098 ; 500 рублей.Сибирское врем. Правительство. С номером ; 1920 ;  ;  ;  ; 38 ; sdfg ; 7752 
 5099 ; 1000000 рублей ; 1921 ; Обязательства РСФСР 1921 г. ;  ;  ; 9 ; 333985 ; 3955 
 5100 ; 10000 рублей ; 1922 ; Обязательства РСФСР ;  ;  ; 13 ; 333985 ; 4182 
 5101 ; 3 рубля (2 шт.) ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; zahar04 ; 100 
 5102 ; 3 рубля (2 шт.) ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; dimer ; 102 
 5103 ; 5 рублей (2 шт.) ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; андрей&ка ; 101 
 5104 ; 5 рублей (2 шт.) ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; андрей&ка ; 102 
 5105 ; 1000 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 26 ; market_spb ; 459 
 5106 ; 2000 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 33 ; ЛАВ-13 ; 469 
 5107 ; 40 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 33 ; SANGOLD1 ; 509 
 5108 ; 20 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 15 ; leff ; 500 
 5109 ; купоны (12 шт.) ;  ;  ;  ;  ; 6 ; SANGOLD1 ; 102 
 5110 ; купоны (10 шт.) ;  ;  ;  ;  ; 7 ; пасечник ; 60 
 5111 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 42 ; torbey ; 3001 
 5112 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 18 ; 333985 ; 600 
 5113 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 21 ; torbey ; 2221 
 5114 ; 1000 карбованцев ; 1918 ; Украина.Знак Державноi скарбицi ;  ;  ; 35 ; 333985 ; 434 
 5115 ; 200 гривень ; 1918 ; Украина.3,6% билет Державной скарбницы.Сер. V-VIII ;  ;  ; 17 ; титан ; 680 
 5116 ; 50 гривень ; 1918 ; Украина.3,6% билет Державной скарбницы.Сер.I ;  ;  ; 15 ; титан ; 680 
 5117 ; 100 гривень ; 1918 ; Украина.3,6% билет Державной скарбницы.Сер. II-IV ;  ;  ; 13 ; титан ; 540 
 5018 ; 50 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 6 ; середа ; 50 
 5019 ; 10 лит ; 1927 ; Литва ;  ;  ; 16 ; 2128508 ; 510 
 5020 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 8 ; zahar04 ; 51 
 5021 ; 50 копеек Познань ; 1916 ;  ;  ;  ; 24 ; SEVEN ; 315 
 5022 ; 10 рублей. Крым ; 1918 ;  ;  ;  ; 41 ; SANGOLD1 ; 1622 
