 5843 ; Бона иностранная 5 карбованцев Ровно ; 1942 ;  ;  ;  ; 56 ; слоник ; 1000 
 5804 ; Бона иностранная 10 франков Швейцария ; 1965 ;  ;  ;  ; 41 ; kostas ; 408 
 5805 ; Бона иностранная 20 франков Швейцария ;  ;  ;  ;  ; 14 ; luda ; 443 
 5806 ; Бона иностранная 5 франков Швейцария ; 1951 ;  ;  ;  ; 35 ; 2128508 ; 434 
 5807 ; Лот бон иностранных 2 шт ;  ;  ;  ;  ; 23 ; Майкл ; 82 
 5808 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 20 ; smel ; 204 
 5809 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 10 ; sobiranel ; 114 
 5810 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 23 ; Майкл ; 340 
 5811 ; Лот бон иностранных 3 шт ;  ;  ;  ;  ; 18 ; von_Schwarz ; 272 
 5812 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 30 ; buivan ; 510 
 5813 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 23 ; buivan ; 510 
 5814 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 9 ; smaci ; 408 
 5815 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 19 ; smaci ; 408 
 5816 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 18 ; smaci ; 453 
 5817 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 16 ; buivan ; 510 
 5818 ; Лот нотгельдов 10 шт ;  ;  ;  ;  ; 20 ; buivan ; 510 
 5819 ; Бона иностранная 20 крон Швеция ;  ;  ;  ; AU ; 37 ; Gyron ; 211 
 5820 ; Бона иностранная 5000 крон Исландия ; 2001 ;  ;  ; AU ; 57 ; Hamlet ; 1758 
 5821 ; Бона иностранная 500 крон Исландия ; 2001 ;  ;  ; AU ; 57 ; andreygrishinspb ; 508 
 5822 ; Бона иностранная 100 крон Исландия ; 1961 ;  ;  ; AU ; 50 ; vicktor_2014 ; 410 
 5823 ; Бона иностранная 5 крон Исландия ; 1957 ;  ;  ; AU ; 23 ; 2128508 ; 255 
 5824 ; Бона иностранная 100 крон Исландия ; 1961 ;  ;  ; AU ; 35 ; 2128508 ; 255 
 5825 ; Бона иностранная 5 марок Германия ; 1948 ;  ;  ; AU ; 27 ; ALEX150 ; 179 
 5826 ; Бона иностранная Германия ; 1917 ;  ;  ;  ; 23 ; zzzzzz ; 69 
 5827 ; Бона иностранная Польша ; 1941 ;  ;  ;  ; 47 ; Gorood ; 163 
 5828 ; Бона иностранная Куба ; 1960 ;  ;  ;  ; 78 ; grond ; 212 
 5829 ; Бона иностранная Эстония ; 1932 ;  ;  ;  ; 38 ; нв1975 ; 680 
 5830 ; Бона иностранная Польша ; 1919 ;  ;  ;  ; 81 ; Gorood ; 600 
 5831 ; Бона иностранная Албания ; 1976 ;  ;  ;  ; 45 ; СТРЕКОЗА ; 164 
 5832 ; Бона иностранная Австрия ; 1984 ;  ;  ;  ; 58 ; сс400 ; 296 
 5833 ; Бона иностранная Чехословакия ; 1987 ;  ;  ;  ; 35 ; demodex ; 161 
 5834 ; Бона иностранная Чехословакия ; 1988 ;  ;  ;  ; 49 ; кузяка ; 208 
 5835 ; Бона иностранная Нидерланды ; 1943 ;  ;  ;  ; 53 ; сс400 ; 453 
 5836 ; Бона иностранная Румыния ;  ;  ;  ;  ; 44 ; Стрепет ; 314 
 5837 ; Бона иностранная Бангладеш ;  ;  ;  ;  ; 19 ; smel ; 102 
 5838 ; Лот бон иностранных 4 шт ;  ;  ;  ;  ; 34 ; кузяка ; 255 
 5839 ; Бона иностранная 200 карбованцев Ровно ; 1942 ;  ; Дырка ;  ; 54 ; слоник ; 1000 
 5840 ; Бона иностранная 100 карбованцев Ровно ; 1942 ;  ;  ;  ; 36 ; ЛАВ-13 ; 357 
 5841 ; Бона иностранная 50 карбованцев Ровно ; 1942 ;  ;  ;  ; 35 ; ЛАВ-13 ; 408 
 5842 ; Бона иностранная 10 карбованцев Ровно ; 1942 ;  ;  ;  ; 54 ; слоник ; 500 
 5542 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 666425 ; 50 
 5543 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 666425 ; 50 
 5544 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Hamlet ; 108 
 5545 ; Бона иностранная ;  ;  ;  ;  ; 17 ; 5470 ; 200 
 5546 ; Бона иностранная ;  ;  ;  ;  ; 16 ; 5470 ; 200 
 5547 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 5470 ; 200 
 5548 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 5470 ; 200 
 5549 ; Бона иностранная ;  ;  ;  ;  ; 14 ; феникс55 ; 204 
 5550 ; Бона иностранная ;  ;  ;  ;  ; 9 ; я8844 ; 26 
 5551 ; Бона иностранная ;  ;  ;  ;  ; 20 ; strutikut ; 61 
 5552 ; Бона иностранная ;  ;  ;  ;  ; 34 ; кузяка ; 104 
 5553 ; Бона иностранная ;  ;  ;  ;  ; 13 ; 2128508 ; 145 
 5554 ; Бона иностранная ;  ;  ;  ;  ; 13 ; max2008 ; 301 
 5555 ; Бона иностранная ;  ;  ;  ;  ; 13 ; кузяка ; 61 
 5556 ; Бона иностранная ;  ;  ;  ;  ; 19 ; кузяка ; 71 
 5557 ; Бона иностранная ;  ;  ;  ;  ; 21 ; кузяка ; 60 
 5558 ; Бона иностранная ;  ;  ;  ;  ; 34 ; Hamlet ; 60 
 5559 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Dont ; 43 
 5560 ; Бона иностранная ;  ;  ;  ;  ; 9 ; кузяка ; 50 
 5561 ; Бона иностранная ;  ;  ;  ;  ; 7 ; пасечник ; 120 
 5562 ; Бона иностранная ;  ;  ;  ;  ; 23 ; 333985 ; 143 
 5563 ; Бона иностранная ;  ;  ;  ;  ; 24 ; grond ; 80 
 5564 ; Бона иностранная ;  ;  ;  ;  ; 22 ; Метро62 ; 50 
 5565 ; Бона иностранная ;  ;  ;  ;  ; 16 ; morozzz ; 40 
 5566 ; Бона иностранная ;  ;  ;  ;  ; 29 ; Моряк-собиратель ; 200 
 5567 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Art ; 61 
 5568 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Jan Grandier ; 40 
 5569 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Hamlet ; 50 
 5570 ; Бона иностранная ;  ;  ;  ;  ; 26 ; Gyron ; 135 
 5571 ; Бона иностранная ;  ;  ;  ;  ; 30 ; Art ; 50 
 5572 ; Бона иностранная ;  ;  ;  ;  ; 20 ; 2128508 ; 145 
 5573 ; Бона иностранная ;  ;  ;  ;  ; 26 ; pref ; 101 
 5574 ; Бона иностранная ;  ;  ;  ;  ; 58 ; кузяка ; 110 
 5575 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Monata ; 50 
 5576 ; Бона иностранная ;  ;  ;  ;  ; 16 ; 19Vlad72 ; 39 
 5577 ; Бона иностранная ;  ;  ;  ;  ; 10 ; mkm1968 ; 100 
 5578 ; Бона иностранная ;  ;  ;  ;  ; 23 ; синий ; 74 
 5579 ; Бона иностранная ;  ;  ;  ;  ; 16 ; morozzz ; 40 
 5580 ; Бона иностранная ;  ;  ;  ;  ; 27 ; Megatronik ; 47 
 5581 ; Бона иностранная ;  ;  ;  ;  ; 25 ; max2008 ; 212 
 5582 ; Бона иностранная ;  ;  ;  ;  ; 47 ; Hamlet ; 151 
 5583 ; Бона иностранная ;  ;  ;  ;  ; 12 ; 666425 ; 69 
 5584 ; Бона иностранная ;  ;  ;  ;  ; 35 ; Gorood ; 281 
 5585 ; Бона иностранная ;  ;  ;  ;  ; 19 ; кузяка ; 38 
 5586 ; Бона иностранная ;  ;  ;  ;  ; 24 ; strutikut ; 101 
 5587 ; Бона иностранная ;  ;  ;  ;  ; 9 ; max2008 ; 150 
 5588 ; Бона иностранная ;  ;  ;  ;  ; 10 ; jj ; 101 
 5589 ; Бона иностранная ;  ;  ;  ;  ; 15 ; 12nerv ; 36 
 5590 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Gorood ; 281 
 5591 ; Бона иностранная ;  ;  ;  ;  ; 15 ; pref ; 49 
 5409 ; 5000000 рублей ; 1923 ; Азербайджан ;  ;  ; 20 ; unkas79 ; 793 
 5410 ; 50000 рублей ; 1921 ; Азербайджан ;  ;  ; 16 ; alex241 ; 400 
 5411 ; Дорожный чек на 5 рублей ; 1961 ;  ;  ;  ; 8 ; Guerras ; 397 
 5412 ; Бона 100 рублей. Сочи 2014. Серия АА ;  ;  ;  ;  ; 37 ; Cosmos ; 305 
 5413 ; Бона 100 рублей. Сочи 2014. Серия АА ;  ;  ;  ;  ; 16 ; ИБК ; 322 
 5414 ; Бона 100 рублей. Сочи 2014. Серия АА ;  ;  ;  ;  ; 30 ; Cosmos ; 296 
 5415 ; Бона 100 рублей. Сочи 2014. Серия aa ;  ;  ;  ;  ; 27 ; пасечник ; 295 
 5416 ; Бона 100 рублей. Сочи 2014. Серия aa ;  ;  ;  ;  ; 44 ; пасечник ; 290 
 5417 ; Бона 100 рублей. Сочи 2014. Серия aa ;  ;  ;  ;  ; 28 ; пасечник ; 290 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 10 ; grond ; 31 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Метро62 ; 59 
 5503 ; Бона иностранная ;  ;  ;  ;  ; 9 ; strutikut ; 48 
 5504 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Jan Grandier ; 30 
 5505 ; Бона иностранная ;  ;  ;  ;  ; 8 ; сс400 ; 29 
 5506 ; Бона иностранная ;  ;  ;  ;  ; 71 ; 2128508 ; 99 
 5507 ; Бона иностранная ;  ;  ;  ;  ; 41 ; jj ; 101 
 5508 ; Бона иностранная ;  ;  ;  ;  ; 17 ; airapet001 ; 40 
 5509 ; Бона иностранная ;  ;  ;  ;  ; 20 ; airapet001 ; 33 
 5510 ; Бона иностранная ;  ;  ;  ;  ; 12 ; airapet001 ; 36 
 5511 ; Бона иностранная ;  ;  ;  ;  ; 25 ; сс400 ; 57 
 5512 ; Бона иностранная ;  ;  ;  ;  ; 12 ; unkas79 ; 216 
 5513 ; Бона иностранная ;  ;  ;  ;  ; 26 ; Метро62 ; 70 
 5514 ; Бона иностранная ;  ;  ;  ;  ; 13 ; airapet001 ; 32 
 5515 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Monata ; 123 
 5516 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 2128508 ; 129 
 5517 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 2128508 ; 130 
 5518 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 2128508 ; 128 
 5519 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Monata ; 123 
 5520 ; Бона иностранная ;  ;  ;  ;  ; 21 ; pref ; 46 
 5521 ; Бона иностранная ;  ;  ;  ;  ; 12 ; синий ; 48 
 5522 ; Бона иностранная ;  ;  ;  ;  ; 13 ; airapet001 ; 33 
 5523 ; Бона иностранная ;  ;  ;  ;  ; 39 ; Art ; 83 
 5524 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Monata ; 40 
 5525 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Diablo666.xs ; 32 
 5526 ; Бона иностранная ;  ;  ;  ;  ; 15 ; кузяка ; 54 
 5527 ; Бона иностранная ;  ;  ;  ;  ; 8 ; кузяка ; 50 
 5528 ; Бона иностранная ;  ;  ;  ;  ; 27 ; 666425 ; 61 
 5529 ; Бона иностранная ;  ;  ;  ;  ; 45 ; Monata ; 95 
 5530 ; Бона иностранная ;  ;  ;  ;  ; 49 ; grond ; 125 
 5531 ; Бона иностранная ;  ;  ;  ;  ; 29 ; синий ; 99 
 5532 ; Бона иностранная ;  ;  ;  ;  ; 41 ; слоник ; 100 
 5533 ; Бона иностранная ;  ;  ;  ;  ; 13 ; smel ; 120 
 5534 ; Бона иностранная ;  ;  ;  ;  ; 19 ; СТРЕКОЗА ; 74 
 5535 ; Бона иностранная ;  ;  ;  ;  ; 28 ; airapet001 ; 42 
 5536 ; Бона иностранная ;  ;  ;  ;  ; 46 ; mkm1968 ; 132 
 5537 ; Бона иностранная ;  ;  ;  ;  ; 25 ; AID57 ; 101 
 5538 ; Бона иностранная ;  ;  ;  ;  ; 19 ; кузяка ; 59 
 5539 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Jan Grandier ; 40 
 5540 ; Бона иностранная ;  ;  ;  ;  ; 12 ; 12nerv ; 30 
 5541 ; Бона иностранная ;  ;  ;  ;  ; 20 ; grond ; 60 
 5359 ; 25 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 18 ; market_spb ; 567 
 5360 ; 50 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 25 ; market_spb ; 567 
 5361 ; 50 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 19 ; market_spb ; 337 
 5362 ; 10 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 39 ; market_spb ; 918 
 5363 ; 250 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 17 ; market_spb ; 337 
 5364 ; 5 рублей=50000 р ; 1922 ; Хорезмская Республика ;  ;  ; 28 ; Sparks ; 581 
 5365 ; Бона 2000 рублей (шелковка). Хорезмская Республика ; 1921 ;  ;  ;  ; 24 ; luda ; 17412 
 5366 ; 50 рублей ; 1920 ; Бухарская Республика ;  ;  ; 19 ; lesnik1 ; 571 
 5367 ; 100 рублей ; 1920 ; Бухарская Республика ;  ;  ; 34 ; Sparks ; 453 
 5368 ; 100 теньге ; 1920 ; Бухарская Республика ;  ;  ; 21 ; smel ; 330 
 5369 ; 20000 рублей ; 1921 ; Бухарская Республика ;  ;  ; 9 ; cbl ; 352 
 5370 ; 100 рублей ; 1922 ; Бухарская Республика ;  ;  ; 37 ; скорпион_48 ; 308 
 5371 ; 25 рублей ; 1922 ; Бухарская Республика ;  ;  ; 29 ; 2128508 ; 342 
 5372 ; 10 рублей ; 1922 ; Бухарская Республика ;  ;  ; 19 ; luchsva ; 344 
 5373 ; 1 рубль ; 1922 ; Бухарская Республика ;  ;  ; 29 ; alex241 ; 567 
 5374 ; 2500 рублей ; 1922 ; Бухарская Республика ;  ;  ; 44 ; smel ; 680 
 5375 ; 25 рублей ; 1918 ; Гос.кредитный билет Прибайкальской временной земской власти ;  ;  ; 11 ; картуш ; 1093 
 5376 ; 100 рублей ; 1918 ; Гос.кредитный билет Прибайкальской временной земской власти ;  ;  ; 16 ; Волк33 ; 917 
 5377 ; 1 рубль ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 30 ; Carca^ss ; 1057 
 5378 ; 50 копеек ;  ;  ;  ;  ; 24 ; bonuman ; 257 
 5379 ; 3 рубля ; 1919 ;  ;  ;  ; 39 ; картуш ; 1224 
 5380 ; 5 рублей. 2 шт ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 14 ; смит ; 510 
 5381 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 36 ; смит ; 220 
 5382 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 35 ; Волк33 ; 245 
 5383 ; 5 копеек ;  ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 22 ; cochu ; 611 
 5384 ; 10 копеек ;  ; Разменные знаки и кредитные билеты Времен.правит.Дальнего Востока ;  ;  ; 17 ; ЛАВ-13 ; 306 
 5385 ; 50 рублей ; 1918 ; 5% краткосрочное обязательство ;  ;  ; 12 ; boroda ; 340 
 5386 ; Чек Ростовский на Дону купеческий банк ;  ;  ;  ;  ; 27 ; boroda ; 1020 
 5387 ; Чек Северное о-во взаимного кредита ;  ;  ;  ;  ; 9 ; boroda ; 920 
 5388 ; Лот облигаций 2 шт ; 1943,1945 ;  ;  ;  ; 56 ; селянин ; 850 
 5389 ; 20 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 33 ; sobiranel ; 500 
 5390 ; 50 рублей ; 1917 ; Облигации займа Свободы ; Надрыв ;  ; 26 ; 2128508 ; 407 
 5391 ; 100 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 47 ; ЛАВ-13 ; 379 
 5392 ; 500 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 11 ; alex241 ; 1031 
 5393 ; Билет 5% внутреннего займа на 100 рублей ; 1864 ;  ;  ;  ; 40 ; sobiranel ; 459 
 5394 ; Закладной лист на 100 рублей ; 1896 ;  ;  ;  ; 32 ; sobiranel ; 397 
 5395 ; Закладной лист на 150 рублей ; 1897 ;  ;  ;  ; 40 ; sobiranel ; 397 
 5396 ; Облигация на 100 рублей ; 1915 ;  ;  ;  ; 42 ; кузяка ; 281 
 5397 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; strutikut ; 239 
 5398 ; Лот бон 3 шт. 1,3,5 рублей ; 1898-1909 ;  ;  ;  ; 12 ; димон 71 ; 123 
 5399 ; 1000 рублей ; 1919 ;  ;  ;  ; 25 ; natalka0909 ; 306 
 5400 ; Облигация на сумму две тысячи марок, 4,5% гос.заём. ; 1905 ;  ;  ;  ; 62 ; дорого ; 400 
 5401 ; Облигация на сумму 125 рублей золотом. Российский 4%й золотой заем ; 1824 ;  ;  ;  ; 69 ; andrets ; 510 
 5402 ; Облигация на сумму 125 рублей золотом. Российский 3%й золотой заем ; 1891 ;  ;  ;  ; 27 ; luda ; 306 
 5403 ; Облигация на сумму 187 рублей 40 копеек. Российский государственный 5%й займ ; 1906 ;  ;  ;  ; 15 ; luda ; 320 
 5404 ; Облигация на сумму 187 рублей 50 копеек. 4%й заем общества Московско-Виндаво-Рыбинской железной дороги ; 1903 ;  ;  ;  ; 15 ; luda ; 204 
 5405 ; Облигация на сумму две тысячи марок. 4%й заем общества Московско-Виндаво-Рыбинской железной дороги ; 1898 ;  ;  ;  ; 28 ; von_Schwarz ; 435 
 5406 ; 5 облигаций, каждая на 125 металлических рублей. 4%й заем общества юго-западных железных дорог ; 1885 ;  ;  ;  ; 53 ; sobiranel ; 342 
 5407 ; Облигация на сумму 125 металлических рублей. 4%й займ общества владикавказской железной дороги ; 1885 ;  ;  ;  ; 11 ; luda ; 184 
 5408 ; 5 облигаций на сумму 625 рублей золотом. 4%я железнодорожная облигация 2й серии ; 1889 ;  ;  ;  ; 29 ; дорого ; 408 
 5309 ; Лот бон 3 рубля. 5 шт ; 1905 ;  ;  ;  ; 18 ; Nva ; 243 
 5310 ; Лот бон 3 и 10 рублей (Коншин). 5 шт ; 1905-1909 ;  ;  ;  ; 15 ; 22711 ; 198 
 5311 ; 1 копейка ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 40 ; nils5 ; 340 
 5312 ; 2 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 19 ; vano2016 ; 350 
 5313 ; 5 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 55 ; strutikut ; 204 
 5314 ; 5 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 22 ; ЛАВ-13 ; 1020 
 5315 ; 5 рублей. Однолитерная ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 41 ; sergfokin ; 1223 
 5316 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 31 ; sergfokin ; 340 
 5317 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 19 ; sergfokin ; 328 
 5318 ; 5 рублей. 5 шт ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 21 ; bonist-3A ; 1500 
 5319 ; 1 червонец ; 1937 ; Билет ;  ;  ; 20 ; Lucky 74 ; 306 
 5320 ; 1 червонец ; 1937 ; Билет ;  ;  ; 17 ; 5470 ; 200 
 5321 ; 1 червонец. 5 шт ; 1937 ; Билет ;  ;  ; 16 ; сортам70 ; 430 
 5322 ; 3 червонца ; 1937 ; Билет ;  ;  ; 25 ; картуш ; 357 
 5323 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 32 ; nils5 ; 714 
 5324 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 33 ; strutikut ; 522 
 5325 ; 1 рубль ; 1861 ; упр.Ламанский Гос.кредитные билеты разменных касс экспедиции кредитных билетов ;  ;  ; 37 ; Марик ; 8727 
 5326 ; 5 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 27 ; temichek ; 4420 
 5327 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 27 ; yamal89 ; 1190 
 5328 ; 250 рублей ; 1918 ;  ;  ;  ; 22 ; смит ; 442 
 5329 ; 1000 рублей ; 1919 ;  ;  ;  ; 35 ; Запруда ; 612 
 5330 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 31 ; картуш ; 1157 
 5331 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 22 ; torbey ; 1938 
 5332 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 36 ; Волк33 ; 419 
 5333 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 81 ; картуш ; 1486 
 5334 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 32 ; torbey ; 3060 
 5335 ; 10 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 91 ; картуш ; 1530 
 5336 ; 25 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 46 ; Numizmat2013 ; 2754 
 5337 ; 3 рубля ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 17 ; сс400 ; 485 
 5338 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 40 ; Numizmat2013 ; 2550 
 5339 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 27 ; Numizmat2013 ; 906 
 5340 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 32 ; bonist-3A ; 2000 
 5341 ; 10 рублей ; 1947 ; билет ;  ;  ; 65 ; xladon ; 3572 
 5342 ; 50 рублей ; 1947 ; билет ;  ;  ; 57 ; Александр007 ; 1224 
 5343 ; 100 рублей ; 1947 ; билет ;  ;  ; 77 ; xladon ; 3275 
 5344 ; Бона 100 рублей г. Житомир ; 1919 ;  ;  ;  ; 15 ; market_spb ; 501 
 5345 ; Облигация на 200 рублей ; 1944 ;  ;  ;  ; 55 ; Jiamer57rus ; 714 
