 5850 ; Лот нотгельдов Германия 5 шт. ;  ;  ;  ;  ; 11 ; smaci ; 132 
 5849 ; Лот нотгельдов Германия 5 шт. ;  ;  ;  ;  ; 14 ; malshy ; 125 
 5562 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5563 ; Бона иностранная ;  ;  ;  ;  ; 15 ; nikfed ; 408 
 5564 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Monata ; 69 
 5565 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5566 ; Бона иностранная ;  ;  ;  ;  ; 15 ; dmivanych ; 100 
 5567 ; Бона иностранная ;  ;  ;  ;  ; 11 ; tss ; 101 
 5568 ; Бона иностранная ;  ;  ;  ;  ; 27 ; tss ; 108 
 5569 ; Бона иностранная ;  ;  ;  ;  ; 10 ; dmivanych ; 407 
 5570 ; Бона иностранная ;  ;  ;  ;  ; 53 ; ек ; 348 
 5571 ; Бона иностранная ;  ;  ;  ;  ; 75 ; trial ; 420 
 5572 ; Бона иностранная ;  ;  ;  ;  ; 30 ; Папа с рацией ; 101 
 5573 ; Бона иностранная ;  ;  ;  ;  ; 11 ; 2128508 ; 111 
 5574 ; Бона иностранная ;  ;  ;  ;  ; 5 ; tpls ; 37 
 5575 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Bambr ; 84 
 5576 ; Бона иностранная ;  ;  ;  ;  ; 23 ; val211 ; 70 
 5577 ; Бона иностранная ;  ;  ;  ;  ; 37 ; val211 ; 81 
 5578 ; Бона иностранная ;  ;  ;  ;  ; 39 ; 4758 ; 81 
 5579 ; Бона иностранная ;  ;  ;  ;  ; 37 ; 2128508 ; 201 
 5580 ; Бона иностранная ;  ;  ;  ;  ; 26 ; D-503 ; 337 
 5581 ; Бона иностранная ;  ;  ;  ;  ; 20 ; 4758 ; 220 
 5582 ; Бона иностранная ;  ;  ;  ;  ; 43 ; Папа с рацией ; 101 
 5583 ; Бона иностранная ;  ;  ;  ;  ; 22 ; GAZPROM ; 138 
 5584 ; Бона иностранная ;  ;  ;  ;  ; 19 ; Папа с рацией ; 100 
 5585 ; Бона иностранная ;  ;  ;  ;  ; 42 ; nikfed ; 400 
 5586 ; Бона иностранная ;  ;  ;  ;  ; 15 ; dmivanych ; 123 
 5587 ; Бона иностранная ;  ;  ;  ;  ; 9 ; dmivanych ; 100 
 5588 ; Бона иностранная ;  ;  ;  ;  ; 23 ; demodex ; 454 
 5589 ; Бона иностранная ;  ;  ;  ;  ; 25 ; 4758 ; 120 
 5590 ; Бона иностранная ;  ;  ;  ;  ; 25 ; 2128508 ; 202 
 5591 ; Бона иностранная ;  ;  ;  ;  ; 19 ; dmivanych ; 235 
 5592 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Виталий 64 ; 201 
 5593 ; Бона иностранная ;  ;  ;  ;  ; 21 ; скорпион_48 ; 44 
 5594 ; Бона иностранная ;  ;  ;  ;  ; 14 ; bva150979 ; 283 
 5595 ; Бона иностранная ;  ;  ;  ;  ; 3 ; я8844 ; 13 
 5596 ; Бона иностранная ;  ;  ;  ;  ; 9 ; 8888 ; 42 
 5597 ; Бона иностранная ;  ;  ;  ;  ; 25 ; nikfed ; 730 
 5598 ; Бона иностранная ;  ;  ;  ;  ; 9 ; скорпион_48 ; 30 
 5599 ; Бона иностранная ;  ;  ;  ;  ; 5 ; ек ; 58 
 5600 ; Бона иностранная ;  ;  ;  ;  ; 5 ; pref ; 30 
 5601 ; Бона иностранная ;  ;  ;  ;  ; 25 ; ек ; 159 
 5602 ; Бона иностранная ;  ;  ;  ;  ; 15 ; nikfed ; 300 
 5603 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Monata ; 253 
 5604 ; Бона иностранная ;  ;  ;  ;  ; 10 ; 8888 ; 131 
 5605 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 8888 ; 286 
 5606 ; Бона иностранная ;  ;  ;  ;  ; 36 ; 17 ; 561 
 5607 ; Бона иностранная ;  ;  ;  ;  ; 15 ; 4758 ; 79 
 5608 ; Бона иностранная ;  ;  ;  ;  ; 12 ; GAZPROM ; 105 
 5609 ; Бона иностранная ;  ;  ;  ;  ; 22 ; 17 ; 258 
 5610 ; Бона иностранная ;  ;  ;  ;  ; 6 ; 4758 ; 204 
 5611 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 4758 ; 204 
 5512 ; Бона иностранная ;  ;  ;  ;  ; 19 ; цеховик ; 62 
 5513 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Майкл ; 50 
 5514 ; Бона иностранная ;  ;  ;  ;  ; 6 ; я8844 ; 46 
 5515 ; Бона иностранная ;  ;  ;  ;  ; 12 ; я8844 ; 48 
 5516 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Майкл ; 50 
 5517 ; Бона иностранная ;  ;  ;  ;  ; 6 ; я8844 ; 47 
 5518 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ек ; 45 
 5519 ; Бона иностранная ;  ;  ;  ;  ; 7 ; я8844 ; 7 
 5520 ; Бона иностранная ;  ;  ;  ;  ; 22 ; Monata ; 224 
 5521 ; Бона иностранная ;  ;  ;  ;  ; 15 ; 4758 ; 57 
 5522 ; Бона иностранная ;  ;  ;  ;  ; 11 ; jj ; 99 
 5523 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Ruabovaa ; 31 
 5524 ; Бона иностранная ;  ;  ;  ;  ; 10 ; panti2008 ; 30 
 5525 ; Бона иностранная ;  ;  ;  ;  ; 9 ; я8844 ; 28 
 5526 ; Бона иностранная ;  ;  ;  ;  ; 7 ; panti2008 ; 30 
 5527 ; Бона иностранная ;  ;  ;  ;  ; 19 ; цеховик ; 44 
 5528 ; Бона иностранная ;  ;  ;  ;  ; 15 ; цеховик ; 46 
 5529 ; Бона иностранная ;  ;  ;  ;  ; 14 ; цеховик ; 39 
 5530 ; Бона иностранная ;  ;  ;  ;  ; 19 ; цеховик ; 51 
 5531 ; Бона иностранная ;  ;  ;  ;  ; 13 ; цеховик ; 62 
 5532 ; Бона иностранная ;  ;  ;  ;  ; 11 ; цеховик ; 62 
 5533 ; Бона иностранная ;  ;  ;  ;  ; 11 ; цеховик ; 62 
 5534 ; Бона иностранная ;  ;  ;  ;  ; 9 ; цеховик ; 46 
 5535 ; Бона иностранная ;  ;  ;  ;  ; 16 ; westof ; 45 
 5536 ; Бона иностранная ;  ;  ;  ;  ; 15 ; цеховик ; 62 
 5537 ; Бона иностранная ;  ;  ;  ;  ; 11 ; наташа2712 ; 51 
 5538 ; Бона иностранная ;  ;  ;  ;  ; 10 ; наташа2712 ; 51 
 5539 ; Бона иностранная ;  ;  ;  ;  ; 10 ; наташа2712 ; 51 
 5540 ; Бона иностранная ;  ;  ;  ;  ; 11 ; наташа2712 ; 51 
 5541 ; Бона иностранная ;  ;  ;  ;  ; 10 ; наташа2712 ; 51 
 5542 ; Бона иностранная ;  ;  ;  ;  ; 10 ; наташа2712 ; 51 
 5543 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 17 ; 900 
 5544 ; Бона иностранная ;  ;  ;  ;  ; 14 ; наташа2712 ; 50 
 5545 ; Бона иностранная ;  ;  ;  ;  ; 8 ; наташа2712 ; 44 
 5546 ; Бона иностранная ;  ;  ;  ;  ; 9 ; наташа2712 ; 46 
 5547 ; Бона иностранная ;  ;  ;  ;  ; 11 ; наташа2712 ; 48 
 5548 ; Бона иностранная ;  ;  ;  ;  ; 8 ; наташа2712 ; 46 
 5549 ; Бона иностранная ;  ;  ;  ;  ; 9 ; наташа2712 ; 46 
 5550 ; Бона иностранная ;  ;  ;  ;  ; 11 ; sos1 ; 50 
 5551 ; Бона иностранная ;  ;  ;  ;  ; 11 ; sos1 ; 50 
 5552 ; Бона иностранная ;  ;  ;  ;  ; 4 ; я8844 ; 36 
 5553 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sos1 ; 62 
 5554 ; Бона иностранная ;  ;  ;  ;  ; 7 ; allur65 ; 45 
 5555 ; Бона иностранная ;  ;  ;  ;  ; 9 ; westof ; 46 
 5556 ; Бона иностранная ;  ;  ;  ;  ; 7 ; allur65 ; 41 
 5557 ; Бона иностранная ;  ;  ;  ;  ; 8 ; westof ; 46 
 5558 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5559 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5560 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5561 ; Бона иностранная ;  ;  ;  ;  ; 2 ; я8844 ; 3 
 5328 ; Лот бон 100 рублей 6 шт. В.з.- В.И.Ленин ; 1991 ;  ;  ;  ; 41 ; cr2952 ; 352 
 5329 ; Лот бон 100 рублей 6 шт. В.з.- звезды ; 1991 ;  ;  ;  ; 75 ; cr2952 ; 614 
 5330 ; Лот сертификатов на 2 и 10 копеек ; 1965,66 ;  ;  ;  ; 19 ; апрол ; 232 
 5331 ; Лот чеков на 1 и 25 копеек ;  ;  ;  ;  ; 15 ; Andrew1978 ; 114 
 5332 ; 50 копеек ; 1919 ;  ;  ;  ; 25 ; Mike! ; 602 
 5333 ; 1000 рублей ; 1919 ;  ;  ;  ; 40 ; Markel ; 578 
 5334 ; 50 копеек ;  ;  ;  ;  ; 20 ; alik434 ; 313 
 5335 ; 5 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 27 ; Andrew1978 ; 363 
 5336 ; 100 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 36 ; sts ; 184 
 5337 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 27 ; sts ; 204 
 5338 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 9 ; malshy ; 87 
 5339 ; 5000 рублей ; 1919 ; Армения ;  ;  ; 38 ; natalka0909 ; 340 
 5340 ; 10000 рублей ; 1919 ; Армения ;  ;  ; 42 ; kostik_ne ; 328 
 5341 ; Бона 50 рублей ; 1920 ;  ;  ;  ; 13 ; Vb[fksx ; 836 
 5342 ; Бона 25 рублей ; 1922 ;  ;  ;  ; 26 ; станислав-август ; 408 
 5343 ; Облигация на 500 марок. Общество Орловско-Грязской железной дороги ; 1889 ;  ;  ;  ; 11 ; seimens ; 1200 
 5344 ; Облигация в 20 фунтов стерлингов. С купонами. Общество Двинско-Витебской железной дороги ; 1894 ;  ;  ;  ; 9 ; инкогнито ; 1326 
 5345 ; Облигация на 500 марок. Общество Юго-Восточных железных дорог ; 1897 ;  ;  ;  ; 6 ; seimens ; 1122 
 5346 ; Облигация в 2000 марок. С купонами. Общество Подольской железной дороги ; 1911 ;  ;  ;  ; 3 ; luda ; 561 
 5347 ; Облигация в 625 рублей. С купонами. Общество Варшавско-Венской железной дороги ; 1890 ;  ;  ;  ; 9 ; инкогнито ; 1224 
 5348 ; Облигация в 125 рублей. Общество Юго-Западных железных дорог ; 1885 ;  ;  ;  ; 9 ; seimens ; 1122 
 5349 ; Облигация на 1000 марок. Общество Владикавказской железной дороги ; 1909 ;  ;  ;  ; 5 ; seimens ; 1122 
 5350 ; Облигация в 500 рублей. Главное общество российских железных дорог ; 1859 ;  ;  ;  ; 8 ; seimens ; 1122 
 5351 ; Облигация в 125 рублей. Общество Владикавказской железной дороги ; 1894 ;  ;  ;  ; 7 ; seimens ; 1122 
 5352 ; Облигация в 187 руб. 50 коп. С купонами. Заем города Харькова ; 1912 ;  ;  ;  ; 17 ; seimens ; 1122 
 5353 ; Облигация в 625 рублей. Главное общество российских железных дорог ; 1888 ;  ;  ;  ; 5 ; seimens ; 1224 
 5354 ; Свидетельство на государственную ренту на 100 рублей. С купонами.  Российское императорское правительство ; 1916 ;  ;  ;  ; 13 ; Baisel ; 1224 
 5355 ; Облигация на 187 рублей. Железнодорожная северодонецкая компания ; 1914 ;  ;  ;  ; 9 ; seimens ; 714 
 5356 ; Облигация в 100 фунтов стерлингов. Китайская императорская железная дорога ; 1904 ;  ;  ;  ; 15 ; инкогнито ; 1326 
 5357 ; Свидетельство на предъявителя на 100 долларов. С купонами. Аргентинская железнодорожная компания ;  ;  ;  ;  ; 11 ; инкогнито ; 1326 
 5358 ; Акция на 250 лей. Румынское нефтедобывающее общество ; 1924 ;  ;  ;  ; 9 ; seimens ; 714 
 5359 ; 10 акций по 500 лей кажная. С купонами. Компания Petrol-Block ; 1936 ;  ;  ;  ; 7 ; seimens ; 714 
 5360 ; Акция на 100 франков. С купонами. Угледобывающее общество Ninh-Binh ; 1926 ;  ;  ;  ; 7 ; seimens ; 510 
 5361 ; Акция на 100 франков. С купонами. Угледобывающее общесвто Миллау ; 1923 ;  ;  ;  ; 7 ; seimens ; 714 
 5362 ; Акция на 500 франков. С купонами. Компания Fers&Metaux ; 1922 ;  ;  ;  ; 5 ; seimens ; 714 
 5363 ; Акция на 250 франков. С купонами. Железнодорожное общество Клермон-Ферран ; 1907 ;  ;  ;  ; 7 ; seimens ; 714 
 5364 ; Акция на 100 франков. С купонами. Общество производителей садовых инструментов ; 1928 ;  ;  ;  ; 5 ; seimens ; 510 
 5365 ; Лот акций. Франция. ;  ;  ;  ;  ; 5 ; seimens ; 1020 
 5366 ; Акция в 1000 франков. Общество Chemproha-Belgie ; 1944 ;  ;  ;  ; 7 ; seimens ; 714 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 16 ; наташа2712 ; 45 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 14 ; наташа2712 ; 45 
 5503 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Папа с рацией ; 93 
 5504 ; Бона иностранная ;  ;  ;  ;  ; 16 ; natalka0909 ; 32 
 5505 ; Бона иностранная ;  ;  ;  ;  ; 6 ; я8844 ; 36 
 5506 ; Бона иностранная ;  ;  ;  ;  ; 16 ; panti2008 ; 40 
 5507 ; Бона иностранная ;  ;  ;  ;  ; 7 ; я8844 ; 21 
 5508 ; Бона иностранная ;  ;  ;  ;  ; 12 ; я8844 ; 31 
 5509 ; Бона иностранная ;  ;  ;  ;  ; 10 ; ек ; 35 
 5510 ; Бона иностранная ;  ;  ;  ;  ; 16 ; цеховик ; 45 
 5511 ; Бона иностранная ;  ;  ;  ;  ; 14 ; цеховик ; 45 
 5078 ; 250 рублей ; 1919 ;  ;  ;  ; 27 ; solder13 ; 344 
 5079 ; 250 рублей ; 1919 ;  ;  ;  ; 17 ; ZIMOGOR ; 254 
 5080 ; 250 рублей ; 1919 ;  ;  ;  ; 56 ; solder13 ; 396 
 5081 ; 250 рублей ; 1919 ;  ;  ;  ; 19 ; solder13 ; 363 
 5082 ; 500 рублей ; 1919 ;  ;  ;  ; 82 ; svv ; 509 
 5083 ; 500 рублей ; 1919 ;  ;  ;  ; 23 ; lesnik1 ; 455 
 5084 ; 500 рублей ; 1919 ;  ;  ;  ; 64 ; ZIMOGOR ; 453 
 5085 ; 500 рублей ; 1919 ;  ;  ;  ; 16 ; ZIMOGOR ; 396 
 5086 ; 1000 рублей ; 1919 ;  ;  ;  ; 27 ; xladon ; 620 
 5087 ; 1000 рублей ; 1919 ;  ;  ;  ; 21 ; ZIMOGOR ; 506 
 5088 ; 1000 рублей ; 1919 ;  ;  ;  ; 22 ; ZIMOGOR ; 567 
 5089 ; 25 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 67 ; каламбурчик ; 2289 
 5090 ; 1 червонец ; 1926 ; Калманович, Горбунов. Билет ;  ;  ; 57 ; xladon ; 4623 
 5091 ; 100 рублей ; 1918 ; 2 подписи Гос.кредитные билеты(не выпущены) ;  ;  ; 71 ; Carca^ss ; 2240 
 5092 ; 25 рублей ; 1918 ; Чек. Со штампом регистрации ;  ;  ; 17 ; seimens ; 2229 
 5093 ; 500 рублей ; 1919 ;  ;  ;  ; 21 ; ZIMOGOR ; 1804 
 5094 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 17 ; Семирек ; 470 
 5095 ; 500 рублей ; 1919 ; Туркестан ;  ;  ; 25 ; alex241 ; 1946 
 5096 ; 1000 рублей. Юденич ; 1919 ;  ;  ;  ; 27 ; altunin ; 2940 
 5097 ; 50 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 12 ; аймир ; 204 
 5098 ; 100 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 21 ; аймир ; 327 
 5099 ; 25 рублей ; 1915 ; Билеты государственного казначейства ;  ;  ; 31 ; yamal89 ; 5000 
 5100 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 35 ; bonist-3A ; 1587 
 5301 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; Vitaly26 ; 325 
 5302 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 36 ; RemTro ; 1435 
 5303 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 20 ; marsan ; 720 
 5304 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; sts ; 229 
 5305 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Семирек ; 215 
 5306 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 34 ; serg901 ; 404 
 5307 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 8 ; НЗ ; 42 
 5308 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 4 ; natalka0909 ; 31 
 5309 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 3 ; Ксения ; 30 
 5310 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 3 ; Ксения ; 30 
 5311 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 6 ; Fray ; 41 
 5312 ; 5 рублей ; 1909 ; Денежные знаки ;  ;  ; 6 ; ottO ; 36 
 5313 ; Лот бон 10 рублей. 20 шт ; 1909 ;  ;  ;  ; 27 ; пасечник ; 567 
 5314 ; Лот бон 5 рублей. 20 шт ; 1909 ;  ;  ;  ; 20 ; пасечник ; 567 
 5315 ; Лот бон 1000 рублей. 5 шт ; 1917 ;  ;  ;  ; 31 ; Семирек ; 805 
 5316 ; Лот бон 250 рублей. 10 шт ; 1917 ;  ;  ;  ; 29 ; malshy ; 822 
 5317 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 55 ; Carca^ss ; 869 
 5318 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 47 ; Uri ; 1326 
 5319 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 46 ; Carca^ss ; 827 
 5320 ; Лот бон 5 рублей. 5 шт ; 1934 ;  ;  ;  ; 37 ; sts ; 918 
 5321 ; Лот бон 1 рубль. 5 шт ; 1938 ;  ;  ;  ; 21 ; сортам70 ; 714 
 5322 ; Лот бон 3 рубля. 5 шт ; 1938 ;  ;  ;  ; 13 ; malshy ; 663 
 5323 ; Лот бон 5 рублей. 5 шт ; 1938 ;  ;  ;  ; 27 ; sts ; 765 
 5324 ; Лот бон 1 червонец. 10 шт ; 1937 ;  ;  ;  ; 15 ; malshy ; 1224 
 5325 ; 3 червонца ; 1937 ; Билет ;  ;  ; 33 ; alehandr ; 612 
 5326 ; 5 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 18 ; torbey ; 959 
 5327 ; Бона 5 карбованцев г. Житомир ; 1918 ;  ;  ;  ; 9 ; alex241 ; 567 
 5028 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; malshy ; 105 
 5029 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; kansk ; 160 
 5030 ; 200 рублей ; 1919 ;  ;  ;  ; 13 ; malshy ; 501 
 5031 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 38 ; zsefvg ; 287 
 5032 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 44 ; Markel ; 297 
 5033 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; imi ; 41 
 5034 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; Fray ; 50 
 5035 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 5 ; imi ; 41 
 5036 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; kansk ; 50 
 5037 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 35 ; malshy ; 254 
 5038 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 10 ; malshy ; 255 
 5039 ; 1000 рублей ; 1919 ;  ;  ;  ; 59 ; alik434 ; 510 
 5040 ; 1000 рублей ; 1919 ;  ;  ;  ; 15 ; SANGOLD1 ; 1019 
 5041 ; 25 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 25 ; xladon ; 816 
 5042 ; 10 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 15 ; bonipari ; 713 
 5043 ; 3 рубля ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 19 ; torbey ; 1020 
 5044 ; 1 рубль ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 27 ; torbey ; 1000 
 5045 ; 1 рубль ; 1922 ;  ;  ;  ; 9 ; скорпион_48 ; 305 
 5046 ; 1 копейка ; 1924 ; Разменные казн.боны ;  ;  ; 38 ; каламбурчик ; 1934 
 5047 ; 5 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 23 ; Zubrstroy ; 2267 
