 4827 ; Бона иностранная. Дания. 1 крона ; 1916 ;  ;  ;  ; 23 ; спарта ; 226 
 4847 ; Лот иностранных бон. Германия. 1 марка. 3 шт ; 1937 ;  ;  ;  ; 18 ; Alex75 ; 204 
 4848 ; Лот иностранных бон. Германия. Нотгельд. 4 шт ;  ;  ;  ;  ; 10 ; krft ; 204 
 4849 ; Лот иностранных бон. Германия. Нотгельд. 5 шт ;  ;  ;  ;  ; 19 ; doiu33 ; 203 
 4850 ; Лот иностранных бон. Германия. Нотгельд. 5 шт ;  ;  ;  ;  ; 13 ; krft ; 114 
 4851 ; Бона иностранная. Эстония. 50 крон ; 1994 ;  ;  ;  ; 30 ; ИЮМов1 ; 273 
 4852 ; Нотгелд Германия ; 1921 ;  ;  ;  ; 7 ; smel ; 61 
 4853 ; Лот бон 2 шт. Италия ;  ;  ;  ;  ; 19 ; smel ; 281 
 4854 ; Бона иностранная. Швейцария ; 1967 ;  ;  ;  ; 45 ; ИЮМов1 ; 203 
 4855 ; Лот бон 3 шт. Германия ;  ;  ;  ;  ; 31 ; asus ; 203 
 4537 ; Бона иностранная ;  ;  ;  ;  ; 28 ; asus ; 65 
 4538 ; Бона иностранная ;  ;  ;  ;  ; 13 ; kent01 ; 62 
 4539 ; Бона иностранная ;  ;  ;  ;  ; 25 ; asus ; 96 
 4540 ; Бона иностранная ;  ;  ;  ;  ; 13 ; asus ; 61 
 4541 ; Бона иностранная ;  ;  ;  ;  ; 27 ; asus ; 98 
 4542 ; Бона иностранная ;  ;  ;  ;  ; 25 ; asus ; 100 
 4543 ; Бона иностранная ;  ;  ;  ;  ; 13 ; asus ; 69 
 4544 ; Бона иностранная ;  ;  ;  ;  ; 9 ; asus ; 62 
 4545 ; Бона иностранная ;  ;  ;  ;  ; 15 ; asus ; 62 
 4546 ; Бона иностранная ;  ;  ;  ;  ; 15 ; asus ; 61 
 4547 ; Бона иностранная ;  ;  ;  ;  ; 9 ; asus ; 61 
 4548 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Almarc ; 138 
 4549 ; Бона иностранная ;  ;  ;  ;  ; 9 ; asus ; 60 
 4550 ; Бона иностранная ;  ;  ;  ;  ; 27 ; asus ; 60 
 4551 ; Бона иностранная ;  ;  ;  ;  ; 15 ; stingr ; 40 
 4552 ; Бона иностранная ;  ;  ;  ;  ; 13 ; kent01 ; 68 
 4553 ; Бона иностранная ;  ;  ;  ;  ; 21 ; asus ; 85 
 4554 ; Бона иностранная ;  ;  ;  ;  ; 15 ; asus ; 72 
 4555 ; Бона иностранная ;  ;  ;  ;  ; 29 ; Gold_42 ; 200 
 4556 ; Бона иностранная ;  ;  ;  ;  ; 10 ; krft ; 101 
 4557 ; Бона иностранная ;  ;  ;  ;  ; 7 ; evrei73 ; 30 
 4558 ; Бона иностранная ;  ;  ;  ;  ; 9 ; POSHEXON ; 31 
 4559 ; Бона иностранная ;  ;  ;  ;  ; 14 ; POSHEXON ; 113 
 4560 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kent01 ; 101 
 4801 ; Бона иностранная. Польша ; 1919 ;  ;  ;  ; 40 ; krft ; 284 
 4802 ; Бона иностранная. Польша ; 1919 ;  ;  ;  ; 64 ; кве ; 793 
 4803 ; Бона иностранная. Германия ; 1922 ;  ;  ;  ; 4 ; doiu33 ; 98 
 4804 ; Бона иностранная. Камбоджа ;  ;  ;  ;  ; 14 ; evrei73 ; 37 
 4805 ; Бона иностранная. Болгария ; 1951 ;  ;  ;  ; 11 ; mirumir ; 202 
 4806 ; Лот иностранных бон. 2 шт ;  ;  ;  ;  ; 13 ; krft ; 61 
 4807 ; Лот иностранных бон. 2 шт ;  ;  ;  ;  ; 5 ; asus ; 70 
 4808 ; Бона иностранная. Афганистан ; 1939 ;  ;  ;  ; 7 ; KYZIA ; 46 
 4809 ; Бона иностранная. Суринам ; 2000 ;  ;  ;  ; 22 ; Gold_42 ; 200 
 4810 ; Бона иностранная. США. 2 доллара ; 1995 ;  ;  ;  ; 36 ; olga555 ; 331 
 4811 ; Бона иностранная. Китай ; 1928 ;  ;  ;  ; 18 ; mirumir ; 363 
 4812 ; Лот иностранных бон. 3 шт ;  ;  ;  ;  ; 23 ; krft ; 127 
 4813 ; Лот иностранных бон. 3 шт ;  ;  ;  ;  ; 26 ; asus ; 207 
 4814 ; Лот иностранных бон. 3 шт ;  ;  ;  ;  ; 25 ; 333985 ; 509 
 4815 ; Лот иностранных бон. 3 шт ;  ;  ;  ;  ; 13 ; Стрепет ; 114 
 4816 ; Бона иностранная ;  ;  ;  ;  ; 20 ; POSHEXON ; 215 
 4817 ; Бона иностранная. Исландия. 10 крон ; 1928 ;  ;  ;  ; 69 ; dsp ; 438 
 4818 ; Бона иностранная. Исландия. 50 крон ; 1928 ;  ;  ;  ; 50 ; dsp ; 816 
 4819 ; Бона иностранная. Исландия. 100 крон ; 1928 ;  ;  ;  ; 30 ; dsp ; 499 
 4820 ; Бона иностранная. Исландия. 500 крон ; 1928 ;  ;  ;  ; 36 ; dsp ; 1593 
 4821 ; Бона иностранная. Исландия. 25 крон ; 1961 ;  ;  ;  ; 22 ; Wasabi ; 600 
 4822 ; Лот иностранных бон. Исландия. 100 крон. 2 шт ; 1957 ;  ;  ;  ; 26 ; 333985 ; 398 
 4823 ; Бона иностранная. Исландия. 500 крон ; 1961 ;  ;  ;  ; 67 ; Wasabi ; 666 
 4824 ; Бона иностранная. Фарерские острова. 10 крон ; 1949 ;  ;  ;  ; 35 ; 333985 ; 509 
 4825 ; Бона иностранная. Фарерские острова. 50 крон ; 1919 ;  ;  ;  ; 38 ; mirumir ; 607 
 4826 ; Бона иностранная. Фарерские острова. 100 крон ; 1949 ;  ;  ;  ; 27 ; 333985 ; 612 
 4367 ; Лот бон РСФСР и СССР. 12 шт ;  ;  ;  ;  ; 54 ; 333985 ; 901 
 4368 ; Лот бон СССР. 14 шт ;  ;  ;  ;  ; 31 ; molodes ; 181 
 4369 ; Лот бон СССР и России. 43 шт ;  ;  ;  ;  ; 30 ; pavel5419 ; 453 
 4370 ; 100 рублей. 4 шт ; 1961 ;  ;  ;  ; 45 ; 333985 ; 668 
 4371 ; Вексельная бумага до 50 рублей ;  ;  ;  ;  ; 18 ; колхоз1 ; 1461 
 4372 ; Закладной лист на 100 рублей ; 1912 ;  ;  ;  ; 28 ; potapov0 ; 657 
 4373 ; Свидетельство на гос. Ренту на капитал 5000 рублей ;  ;  ;  ;  ; 20 ; potapov0 ; 793 
 4374 ; Облигация на 1000 рублей ; 1914 ;  ;  ;  ; 23 ; vvг ; 410 
 4375 ; Государственный 41/2% выигрышный заем ; 1917 ;  ;  ;  ; 25 ; SANGOLD1 ; 453 
 4376 ; Лист купонов 20 шт ;  ;  ;  ;  ; 29 ; bon15041980 ; 304 
 4377 ; Лотерея благотворительного об-ва "Детский дом" ;  ;  ;  ;  ; 22 ; nb ; 1222 
 4378 ; 3-я Денежно-вещевая лотерея ; 1945 ;  ;  ;  ; 11 ; Филипп Бенг ; 204 
 4379 ; 4-я Денежно-вещевая лотерея ; 1946 ;  ;  ;  ; 10 ; 333985 ; 153 
 4380 ; Облигация Гос. Займа второй пятилетки на 10 рублей ; 1936 ;  ;  ;  ; 32 ; 333985 ; 723 
 4501 ; Бона иностранная ;  ;  ;  ;  ; 17 ; asus ; 50 
 4502 ; Бона иностранная ;  ;  ;  ;  ; 15 ; asus ; 50 
 4503 ; Бона иностранная ;  ;  ;  ;  ; 8 ; krft ; 31 
 4504 ; Бона иностранная ;  ;  ;  ;  ; 6 ; krft ; 31 
 4505 ; Бона иностранная ;  ;  ;  ;  ; 11 ; asus ; 53 
 4506 ; Бона иностранная ;  ;  ;  ;  ; 13 ; asus ; 67 
 4507 ; Бона иностранная ;  ;  ;  ;  ; 29 ; asus ; 53 
 4508 ; Бона иностранная ;  ;  ;  ;  ; 13 ; asus ; 53 
 4509 ; Бона иностранная ;  ;  ;  ;  ; 13 ; asus ; 53 
 4510 ; Бона иностранная ;  ;  ;  ;  ; 9 ; asus ; 53 
 4511 ; Бона иностранная ;  ;  ;  ;  ; 12 ; asus ; 66 
 4512 ; Бона иностранная ;  ;  ;  ;  ; 23 ; stingr ; 34 
 4513 ; Бона иностранная ;  ;  ;  ;  ; 14 ; stingr ; 37 
 4514 ; Бона иностранная ;  ;  ;  ;  ; 14 ; evrei73 ; 36 
 4515 ; Бона иностранная ;  ;  ;  ;  ; 12 ; asus ; 114 
 4516 ; Бона иностранная ;  ;  ;  ;  ; 26 ; RusScat ; 110 
 4517 ; Бона иностранная ;  ;  ;  ;  ; 20 ; asus ; 71 
 4518 ; Бона иностранная ;  ;  ;  ;  ; 7 ; asus ; 50 
 4519 ; Бона иностранная ;  ;  ;  ;  ; 12 ; asus ; 72 
 4520 ; Бона иностранная ;  ;  ;  ;  ; 19 ; krft ; 36 
 4521 ; Бона иностранная ;  ;  ;  ;  ; 7 ; asus ; 50 
 4522 ; Бона иностранная ;  ;  ;  ;  ; 11 ; asus ; 57 
 4523 ; Бона иностранная ;  ;  ;  ;  ; 14 ; asus ; 70 
 4524 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Стрепет ; 114 
 4525 ; Бона иностранная ;  ;  ;  ;  ; 11 ; asus ; 61 
 4526 ; Бона иностранная ;  ;  ;  ;  ; 12 ; krft ; 30 
 4527 ; Бона иностранная ;  ;  ;  ;  ; 8 ; asus ; 74 
 4528 ; Бона иностранная ;  ;  ;  ;  ; 14 ; krft ; 36 
 4529 ; Бона иностранная ;  ;  ;  ;  ; 11 ; asus ; 61 
 4530 ; Бона иностранная ;  ;  ;  ;  ; 8 ; evrei73 ; 37 
 4531 ; Бона иностранная ;  ;  ;  ;  ; 10 ; asus ; 61 
 4532 ; Бона иностранная ;  ;  ;  ;  ; 18 ; asus ; 101 
 4533 ; Бона иностранная ;  ;  ;  ;  ; 9 ; kent01 ; 40 
 4534 ; Бона иностранная ;  ;  ;  ;  ; 15 ; asus ; 62 
 4535 ; Бона иностранная ;  ;  ;  ;  ; 16 ; mart_si ; 30 
 4536 ; Бона иностранная ;  ;  ;  ;  ; 12 ; asus ; 53 
 4317 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 14 ; себер ; 340 
 4318 ; 1 рубль ; 1898 ; Тимашев. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 8 ; Munia ; 340 
 4319 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ; AU ; 10 ; Roman24 ; 113 
 4320 ; 50 копеек 2 шт ;  ;  ;  ; AU ; 15 ; ЛАВ-13 ; 305 
 4321 ; 5 копеек 2 шт ; 1915 ; Разменные (казнач.)билеты ;  ; AU ; 11 ; ЛАВ-13 ; 302 
 4322 ; 10000 рублей. Надрыв ; 1917 ; 5% кр.обязательства ;  ;  ; 42 ; 6420 ; 9180 
 4323 ; 5 рублей золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 28 ; lvd ; 35374 
 4324 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 42 ; kosp ; 771 
 4325 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 35 ; кве ; 1581 
 4326 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 36 ; RusScat ; 465 
 4327 ; 3 рубля ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 26 ; konor ; 3264 
 4328 ; 1 рубль золотом ; 1928 ; Гос.казначейские билеты СССР ;  ;  ; 39 ; masterovoi ; 2142 
 4329 ; 5000 рублей ; 1919 ;  ;  ;  ; 23 ; masterovoi ; 456 
 4330 ; 10000 рублей ; 1919 ;  ;  ; AU ; 43 ; Northman ; 816 
 4331 ; 10000000 рублей ; 1923 ; Закавказье ;  ;  ; 55 ; vfuflfy49 ; 934 
 4332 ; 50000000 рублей ; 1924 ; Закавказье ;  ;  ; 17 ; vfuflfy49 ; 730 
 4333 ; 10000 рублей ; 1923 ; Закавказье ;  ;  ; 11 ; vfuflfy49 ; 776 
 4334 ; 10000 рублей ; 1923 ; Закавказье ;  ;  ; 9 ; vfuflfy49 ; 765 
 4335 ; 25000 рублей ; 1923 ; Закавказье ;  ;  ; 11 ; vfuflfy49 ; 867 
 4336 ; 5000 рублей ; 1921 ; Грузия ;  ;  ; 19 ; vfuflfy49 ; 776 
 4337 ; 1000 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 39 ; Виталий 64 ; 895 
 4338 ; 1 марка ; 1919 ;  ;  ;  ; 25 ; ЛАВ-13 ; 983 
 4339 ; Бона 1 рубль. Либавское городское самоуправление ; 1915 ;  ;  ; AU ; 29 ; ЛАВ-13 ; 614 
 4340 ; Чек 250 рублей. Азовско-Донской комерческий банк. ; 1918 ;  ;  ;  ; 23 ; kont ; 910 
 4341 ; Бона 1 карбованец г. Житомир ; 1918 ;  ;  ;  ; 13 ; шев ; 601 
 4342 ; Бона 5 карбованцев г. Житомир ; 1918 ;  ;  ;  ; 45 ; SANGOLD1 ; 464 
 4343 ; Бона 5 рублей г. Одесса ; 1917 ;  ;  ;  ; 15 ; advokatx ; 411 
 4344 ; 3 рубля ; 1919 ; Латвия. Разменный знак ;  ;  ; 30 ; krft ; 204 
 4345 ; 1 рубль ; 1919 ; Латвия. Разменный знак ;  ;  ; 17 ; krft ; 184 
 4346 ; 20 лат ; 1935 ; Латвия ;  ;  ; 41 ; шев ; 653 
 4347 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 19 ; asus ; 306 
 4348 ; 50000 рублей ; 1993 ; банкнота ;  ;  ; 28 ; boksha ; 2601 
 4349 ; 50000 рублей ; 1994 ; банкнота ;  ;  ; 56 ; boksha ; 1867 
 4350 ; 25 карбованцев. Надрывы ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 9 ; nb ; 477 
 4351 ; Расписка на 3 карбованца. Дунаевцы ; 1919 ;  ;  ;   ; 14 ; nb ; 614 
 4352 ; 250 рублей ; 1918 ;  ;  ;  ; 19 ; ъхз ; 156 
 4353 ; 1000 рублей ; 1919 ;  ;  ;  ; 32 ; ЛАВ-13 ; 156 
 4354 ; 3 рубля. 5 шт ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; ЛАВ-13 ; 164 
 4355 ; Лот 7 шт. 5 и 25 рублей ;  ;  ;  ;  ; 25 ; апрол ; 306 
 4356 ; 10 рублей. 5 шт ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; 33madmax33 ; 188 
 4357 ; 1000 рублей. 3 шт ; 1917 ; Денежные знаки ;  ;  ; 13 ; ЛАВ-13 ; 567 
 4358 ; 250 рублей. 4 шт ; 1917 ; Денежные знаки ;  ;  ; 24 ; krut0803 ; 499 
 4359 ; 250 рублей. 2 шт ; 1917 ; Денежные знаки ;  ;  ; 34 ; parasit ; 260 
 4360 ; Лот 3 шт. 1,5,10 рублей ; 1918 ;  ;  ;  ; 46 ; Филипп Бенг ; 513 
 4361 ; 10 рублей. 4 шт ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; ЛАВ-13 ; 245 
 4362 ; Лот 3 шт. 25,50,100 рублей ; 1918 ;  ;  ;  ; 20 ; *sanek* ; 283 
 4363 ; Лот 3 шт. 250,500,1000 рублей ; 1918 ;  ;  ;  ; 11 ; vfuflfy49 ; 225 
 4364 ; 250 рублей. 3 шт ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 17 ; Greenfields ; 204 
 4365 ; 1000 рублей. 2 шт ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; Greenfields ; 157 
 4366 ; Лот бон СССР. 3 шт ;  ;  ;  ;  ; 33 ; НЭРИ ; 512 
 4137 ; 1000000 рублей ; 1921 ; Обязательства РСФСР 1921 г. ;  ;   ; 27 ; konor ; 2451 
 4138 ; 10000000 рублей.Фальшивый.без в/з ; 1921 ; Обязательства РСФСР 1921 г. ;  ;   ; 26 ; nb ; 1583 
 4139 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 33 ; glazo ; 305 
 4140 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; окунь ; 407 
 4141 ; Русское Донецеое об-во каменно-угольной пром-ти.Акция ; 1896 ;  ;  ;  ; 18 ; himik121 ; 610 
 4142 ; Бакинское нефтяное об-во.Акция ; 1906 ;  ;  ;  ; 17 ; ек ; 373 
 4143 ; Товарищество "Проводник".пай в 100 рублей ; 1913 ;  ;  ;  ; 9 ; 1177 ; 305 
 4144 ; Билет внутреннего звйма ; 1864 ;  ;  ;  ; 84 ; potapov0 ; 912 
 4145 ; Внутренний заем.Облигация в 100 рублей ; 1914 ;  ;  ;  ; 60 ; potapov0 ; 701 
 4146 ; Внутренний заем.Облигация в 200 рублей ; 1914 ;  ;  ;  ; 80 ; КРАЙ ; 1223 
 4147 ; Внутренний заем.Облигация в 1000 рублей ; 1914 ;  ;  ;  ; 44 ; КРАЙ ; 1226 
 4148 ; Внутренний заем.Облигация в 1000 рублей ; 1915 ;  ;  ;  ; 33 ; шев ; 1201 
 4149 ; Русское-Бельгийское об-во для производства зеркального стекла.Акция ; 1912 ;  ;  ;  ; 17 ; 1177 ; 744 
 4150 ; Свидетельство Русско-Азиатского банка ; 1910 ;  ;  ;  ; 7 ; USS ; 305 
 4151 ; Облигация ; 1901 ;  ;  ;  ; 10 ; potapov0 ; 407 
 4152 ; Облигация ; 1909 ;  ;  ;  ; 11 ; potapov0 ; 407 
 4153 ; Облигация черноморской ж/д ; 1916 ;  ;  ;  ; 26 ; pavel5419 ; 362 
 4154 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4155 ; Акция США ;  ;  ;  ;  ; 3 ; ъхз ; 79 
 4156 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4157 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4158 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4159 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4160 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4161 ; Акция США ;  ;  ;  ;  ; 4 ; Gold_42 ; 104 
 4162 ; Акция США ;  ;  ;  ;  ; 6 ; pavel5419 ; 104 
 4163 ; Акция США ;  ;  ;  ;  ; 9 ; USS ; 133 
 4164 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4165 ; Акция США ;  ;  ;  ;  ; 7 ; pavel5419 ; 108 
 4166 ; Акция США ;  ;  ;  ;  ; 5 ; 4004 ; 101 
 4167 ; Акция США ;  ;  ;  ;  ; 15 ; USS ; 174 
 4168 ; купоны (88 шт) ;  ;  ;  ;  ; 14 ; ignatovanton ; 92 
 4169 ; купоны (83 шт) ;  ;  ;  ;  ; 13 ; ignatovanton ; 114 
 4170 ; купоны (115 шт) ;  ;  ;  ;  ; 12 ; ignatovanton ; 204 
 4301 ; 500 рублей ; 1912 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; Ритм ; 925 
 4302 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 34 ; WOLK ; 206 
 4303 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; окунь ; 510 
 4304 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; окунь ; 363 
 4305 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; окунь ; 464 
 4306 ; 100 рублей. Ремонт ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 27 ; AndrCh58 ; 419 
 4307 ; 100 рублей. 2 шт ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; WOLK ; 411 
 4308 ; 100 рублей. 2 шт ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; vvг ; 465 
 4309 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 40 ; кве ; 1377 
 4310 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 52 ; ANNT4 ; 1232 
 4311 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 25 ; ЛАВ-13 ; 606 
 4312 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; Marco Rossi ; 235 
 4313 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; baron ; 267 
 4314 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; asus ; 102 
 4315 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 36 ; *sanek* ; 258 
 4316 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 17 ; колхоз1 ; 1326 
 4087 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; glazo ; 155 
 4088 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; окунь ; 407 
 4089 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; }|{ивотное ; 484 
 4090 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; окунь ; 504 
 4091 ; 50 рублей ; 1918 ; Денежн.знаки.Краевой исп.Советов Северного Кавказа ;  ;  ; 21 ; ЛАВ-13 ; 357 
 4092 ; 100 рублей ; 1918 ; Денежн.знаки.Краевой исп.Советов Северного Кавказа ;  ;  ; 10 ; ЛАВ-13 ; 357 
 4093 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 27 ; ЛАВ-13 ; 320 
 4094 ; 25 рублей ; 1949 ;  ;  ;  ; 17 ; Greenfields ; 200 
 4095 ; 3 рубля ; 1905 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;    ; 27 ; krft ; 120 
 4096 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; П.А.Н. ; 108 
 4097 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 17 ; Greenfields ; 176 
 4098 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; krft ; 181 
 4099 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; Unknown ; 211 
 4100 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 12 ; ъхз ; 459 
 4101 ; продовольственная карточка Московского совета: р.и кд. ; 1919 ;  ;  ;  ; 22 ; Port ; 2346 
 4102 ; Продовольственная карточка Томского Губпродкома ; 1920 ;  ;  ;  ; 13 ; ек ; 343 
 4103 ; Заборная книжка ;  ;  ;  ;  ; 19 ; krft ; 591 
 4104 ; 50 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 13 ; ЛАВ-13 ; 267 
 4105 ; 50 рублей ; 1917 ; Облигации займа Свободы ;  ;  ; 11 ; ЛАВ-13 ; 255 
 4106 ; Страховая квитанция ;  ;  ;  ;  ; 11 ; ЛАВ-13 ; 155 
 4107 ; 1000000 рублей ; 1996 ;  ;  ;  ; 5 ; 333985 ; 164 
 4108 ; 1000000 рублей ; 1996 ;  ;  ;  ; 5 ; 333985 ; 164 
 4109 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 15 ; kosp ; 209 
 4110 ; 10 рублей Юденич ; 1919 ;  ;  ;  ; 25 ; RusScat ; 793 
 4111 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 26 ; boksha ; 498 
 4112 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 5 ; ъхз ; 250 
 4113 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 9 ; Greenfields ; 317 
 4114 ; 100 рублей ; 1961 ;  ;  ;  ; 17 ; 475 ; 149 
 4115 ; 100 рублей ; 1961 ;  ;  ;  ; 17 ; 475 ; 131 
 4116 ; Прод.карточка ;  ;  ;  ;  ; 9 ; Port ; 1581 
 4117 ; Прод.карточка ;  ;  ;  ;  ; 9 ; Port ; 1581 
 4118 ; Прод.карточка ; 1918 ;  ;  ;  ; 9 ; Port ; 1581 
 4119 ; 1 рубль.Харбин ; 1919 ;  ;  ;  ; 35 ; кве ; 2267 
 4120 ; 3 рубля.Харбин ; 1919 ;  ;  ;  ; 32 ; кве ; 2958 
