 5824 ; Лот иностранных бон (2 шт): Хорватия.1, 5 крон ; 1941, 1942 ;  ;  ;  ; 34 ; doiu33 ; 316 
 5517 ; Бона иностранная ;  ;  ;  ;  ; 3 ; melkiy ; 50 
 5518 ; Бона иностранная ;  ;  ;  ;  ; 49 ; Первый Самураец ; 510 
 5519 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Johnny Walker ; 105 
 5520 ; Бона иностранная ;  ;  ;  ;  ; 18 ; doiu33 ; 211 
 5521 ; Бона иностранная ;  ;  ;  ;  ; 33 ; Pif 1 ; 113 
 5522 ; Бона иностранная ;  ;  ;  ;  ; 29 ; ИЮМов1 ; 357 
 5523 ; Бона иностранная ;  ;  ;  ;  ; 13 ; savva ; 115 
 5524 ; Бона иностранная ;  ;  ;  ;  ; 19 ; Первый Самураец ; 101 
 5525 ; Бона иностранная ;  ;  ;  ;  ; 9 ; aurumevent ; 51 
 5526 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ъхз ; 125 
 5527 ; Бона иностранная ;  ;  ;  ;  ; 8 ; QSL ; 227 
 5528 ; Бона иностранная ;  ;  ;  ;  ; 19 ; слоник ; 567 
 5529 ; Бона иностранная ;  ;  ;  ;  ; 15 ; ИЮМов1 ; 429 
 5530 ; Бона иностранная ;  ;  ;  ;  ; 30 ; savva ; 321 
 5531 ; Бона иностранная ;  ;  ;  ;  ; 22 ; zzzzzz ; 373 
 5532 ; Бона иностранная ;  ;  ;  ;  ; 9 ; max2008 ; 254 
 5533 ; Бона иностранная ;  ;  ;  ;  ; 25 ; ОВМ ; 411 
 5534 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Gera_K ; 153 
 5535 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Первый Самураец ; 203 
 5536 ; Бона иностранная ;  ;  ;  ;  ; 15 ; IvanSer ; 36 
 5537 ; Бона иностранная ;  ;  ;  ;  ; 20 ; strutikut ; 102 
 5538 ; Бона иностранная ;  ;  ;  ;  ; 5 ; ОВМ ; 71 
 5539 ; Бона иностранная ;  ;  ;  ;  ; 44 ; Pipe ; 316 
 5801 ; Бона иностранная. Дания. 100 крон ; 1936 ;  ;  ;  ; 16 ; tss ; 520 
 5802 ; Бона иностранная. Дания. 50 крон ; 1972 ;  ;  ;  ; 13 ; 333985 ; 378 
 5803 ; Бона иностранная. Дания. 20 крон ; 1972 ;  ;  ;  ; 9 ; газета ; 153 
 5804 ; Бона иностранная. Дания. 10 крон ; 1972 ;  ;  ;  ; 22 ; газета ; 132 
 5805 ; Бона иностранная. Дания. 10 крон ; 1936 ;  ;  ;  ; 11 ; 333985 ; 159 
 5806 ; Бона иностранная. Дания. 50 крон ; 2009 ;  ;  ;  ; 20 ; smel ; 359 
 5807 ; Бона иностранная. Дания. 50 крон ;  ;  ;  ;  ; 13 ; smel ; 350 
 5808 ; Бона иностранная. Англия. 1 фунт ;  ;  ;  ;  ; 13 ; слоник ; 153 
 5809 ; Бона иностранная. Испания. 100 песет ; 1970 ;  ;  ;  ; 7 ; karman ; 126 
 5810 ; Бона иностранная. Третий Рейх. 20 марок ; 1939 ;  ;  ;  ; 31 ; RusScat ; 729 
 5811 ; Бона иностранная. Чехословакия. 10 крон ; 1960 ;  ;  ;  ; 13 ; kent01 ; 153 
 5812 ; Бона иностранная. Чехословакия. 100 крон ; 1961 ;  ;  ;  ; 15 ; ОВМ ; 208 
 5813 ; Бона иностранная. Чехословакия. 100 крон ; 1961 ;  ;  ;  ; 15 ; Pipe ; 216 
 5814 ; Бона иностранная. Чехословакия. 20 крон ; 1949 ;  ;  ;  ; 13 ; Стрепет ; 314 
 5815 ; Бона иностранная. Чехословакия. 50 крон ; 1950 ;  ;  ;  ; 15 ; cochu ; 227 
 5816 ; Бона иностранная. Чехословакия. 20 крон ; 1945 ;  ;  ;  ; 13 ; doiu33 ; 314 
 5817 ; Бона иностранная. Чехословакия. 50 крон ; 1948 ;  ;  ;  ; 7 ; 542 ; 314 
 5818 ; Бона иностранная. Чехословакия. 10 крон ; 1986 ;  ;  ;  ; 19 ; lemofo ; 102 
 5819 ; Бона иностранная. Чехословакия. 20 крон ; 1970 ;  ;  ;  ; 17 ; Gera_K ; 105 
 5820 ; Бона иностранная. Чехословакия. 10 крон ; 1988 ;  ;  ;  ; 8 ; Gera_K ; 105 
 5821 ; Лот иностранных бон (3 шт): Чехословакия.1, 5 крон ; 1919 ;  ;  ;  ; 15 ; smel ; 270 
 5822 ; Лот иностранных бон (3 шт): Чехословакия.3, 5 крон ; 1950, 1961 ;  ;  ;  ; 12 ; cochu ; 126 
 5823 ; Лот иностранных бон (3 шт): Чехословакия.1, 5, 10 крон ; 1949, 1950, 1953 ;  ;  ;  ; 49 ; doiu33 ; 408 
 5363 ; 50 копеек ;  ;  ;  ;  ; 25 ; savva ; 105 
 5364 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 24 ; Сталевар ; 408 
 5365 ; 25 рублей ; 1919 ;  ;  ;  ; 14 ; sato ; 237 
 5366 ; 50 рублей ; 1919 ;  ;  ;  ; 24 ; Vahid ; 182 
 5367 ; 1000 рублей ; 1919 ;  ;  ;  ; 20 ; solder13 ; 330 
 5368 ; 1 рубль ; 1884 ; вензель А III Гос.кредитные билеты разменной касы гос.банка ;  ;  ; 33 ; unkas79 ; 8160 
 5369 ; 500 рублей ; 1912 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 18 ; Gera_K ; 969 
 5370 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; market_spb ; 455 
 5371 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; verunk1 ; 816 
 5372 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 20 ; Нифертити ; 512 
 5373 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ; AU ; 30 ; каламбурчик ; 2229 
 5374 ; Лот 2 шт. 5 и 10 рублей ; 1909 ;  ;  ;  ; 21 ; Johnny Walker ; 102 
 5375 ; 1000 рублей ; 1917 ; Денежные знаки ;  ;  ; 17 ; uz ; 408 
 5376 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 19 ; ewgen ; 185 
 5377 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 17 ; parmezan ; 225 
 5378 ; 250 рублей ; 1917 ; Денежные знаки ;  ;  ; 37 ; GERo ; 278 
 5379 ; Лот 2 шт. 1000 рублей ; 1917 ;  ;  ;  ; 24 ; слоник ; 222 
 5380 ; Облигация в 1000 марок, Российский 4% гос.заем 1902г.,с купонами ; 1902 ;  ;  ;  ; 44 ; sher60 ; 601 
 5381 ; Лот бон 3 шт ;  ;  ;  ;  ; 34 ; газета ; 512 
 5382 ; Выигрышный билет цена 100000 рублей ; 1922 ;  ;  ;  ; 52 ; shneyder ; 777 
 5383 ; Лотерейный билет ; 1930 ;  ;  ;  ; 21 ; 收集者 ; 929 
 5384 ; Лотерейный билет ; 1931 ;  ;  ;  ; 33 ; 收集者 ; 1022 
 5385 ; Лотерейный билет ; 1930 ;  ;  ;  ; 23 ; zef ; 1022 
 5386 ; Лотерейный билет ; 1931 ;  ;  ;  ; 15 ; shneyder ; 531 
 5387 ; 1 рубль ; 1919 ;  ;  ;  ; 27 ; Филипп Бенг ; 821 
 5388 ; 250 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 28 ; Филипп Бенг ; 5046 
 5389 ; 1 рубль золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 20 ; Первый Самураец ; 6632 
 5390 ; 3 червонца ; 1932 ; Билет ;  ;  ; 42 ; intelligent4 ; 1530 
 5391 ; 100 рублей ; 1947 ; билет ;  ;  ; 18 ; altunin ; 714 
 5392 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 36 ; ewgen ; 2004 
 5393 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; ewgen ; 1300 
 5394 ; 5000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 46 ; sdfg ; 5288 
 5395 ; 5 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 24 ; rad22 ; 1020 
 5396 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 25 ; medved09 ; 358 
 5397 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 24 ; GERo ; 796 
 5398 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 36 ; фрол ; 459 
 5399 ; Рязанская торговая облигация ;  ;  ;  ;  ; 14 ; kont ; 510 
 5400 ; Лот билетов МММ 5 шт ;  ;  ;  ;  ; 15 ; melkiy ; 357 
 5501 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Gera_K ; 125 
 5502 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Johnny Walker ; 85 
 5503 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Первый Самураец ; 123 
 5504 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Gera_K ; 36 
 5505 ; Бона иностранная ;  ;  ;  ;  ; 9 ; 333985 ; 79 
 5506 ; Бона иностранная ;  ;  ;  ;  ; 29 ; ship-nik ; 173 
 5507 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Первый Самураец ; 209 
 5508 ; Бона иностранная ;  ;  ;  ;  ; 51 ; lemofo ; 83 
 5509 ; Бона иностранная ;  ;  ;  ;  ; 38 ; savva ; 101 
 5510 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Первый Самураец ; 510 
 5511 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Johnny Walker ; 88 
 5512 ; Бона иностранная ;  ;  ;  ;  ; 44 ; Моряк-собиратель ; 123 
 5313 ; 500 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 31 ; Филипп Бенг ; 2188 
 5314 ; 50 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 48 ; Алексей Викторович ; 1751 
 5315 ; Лот 2 шт. 10 и 100 рублей ; 1923 ;  ;  ;  ; 16 ; К.Т.О.Ф. ; 1000 
 5316 ; 15000 рублей ; 1923 ; Гос.денежные знаки СССР ;  ;  ; 33 ; sato ; 5144 
 5317 ; 50 копеек ; 1923 ; Денежные знаки (с рисунком монеты) ;  ;  ; 28 ; кве ; 867 
 5318 ; 1 рубль ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 25 ; Филипп Бенг ; 1149 
 5319 ; 5 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 27 ; Филипп Бенг ; 1599 
 5320 ; 10 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 25 ; Филипп Бенг ; 1712 
 5321 ; 50 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 22 ; Филипп Бенг ; 1428 
 5322 ; 250 рублей ; 1923 ; Гос.денежные знаки. Первый выпуск ;  ;  ; 37 ; GERo ; 4363 
 5323 ; Лот 2 шт. 25 и 100 рублей ; 1923 ;  ;  ;  ; 30 ; fanil ; 1122 
 5324 ; 1 рубль ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 32 ; НЕВО ; 833 
 5325 ; 3 рубля ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 31 ; maxm812 ; 757 
 5326 ; 5 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 27 ; maxm812 ; 755 
 5327 ; 10 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 25 ; maxm812 ; 684 
 5328 ; 25 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 27 ; maxm812 ; 698 
 5329 ; 50 рублей ; 1922 ; Гос.денежные знаки 1922 г.(образца почтовой марки) ;  ;  ; 26 ; Первый Самураец ; 773 
 5330 ; 1 рубль ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 18 ; vladzory ; 510 
 5331 ; 3 рубля ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 26 ; rad22 ; 1259 
 5332 ; Лот 2 шт. 5 и 10 рублей ; 1922 ;  ;  ;  ; 28 ; sato ; 864 
 5333 ; 25 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 26 ; vladzory ; 1275 
 5334 ; 50 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 16 ; rad22 ; 1224 
 5335 ; 100 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 45 ; Филипп Бенг ; 1599 
 5336 ; 1000 рублей ; 1922 ; Гос.денежные знаки образца 1922 г. ;  ;  ; 38 ; idalgo-17 ; 4335 
 5337 ; 1 копейка ; 1924 ; Разменные казн.боны ;  ;  ; 27 ; Ритм ; 1062 
 5338 ; 2 копейки ; 1924 ; Разменные казн.боны ;  ;  ; 15 ; temichek ; 1247 
 5339 ; 3 копейки ; 1924 ; Разменные казн.боны ;  ;  ; 37 ; Алексей Викторович ; 2279 
 5340 ; 5 копеек ; 1924 ; Разменные казн.боны ;  ;  ; 45 ; Алексей Викторович ; 2279 
 5341 ; 5000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 40 ; Сталевар ; 371 
 5342 ; 25000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 22 ; росвет ; 313 
 5343 ; 50000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 54 ; medved09 ; 306 
 5344 ; 100000 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 20 ; Pif 1 ; 224 
 5345 ; Лот 2 шт. 1000 рублей ; 1919 ;  ;  ;  ; 27 ; Pif 1 ; 216 
 5346 ; 250 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 30 ; каламбурчик ; 249 
 5347 ; Лот 30,60,100 рублей ; 1919 ;  ;  ;  ; 35 ; intelligent4 ; 318 
 5348 ; 15 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 24 ; intelligent4 ; 313 
 5349 ; 2 рубля. 3 шт ; 1919 ; Расчетные знаки РСФСР ;  ;  ; 19 ; alex2209 ; 209 
 5350 ; Лот 2 шт. 1 и 3 рубля ; 1919 ;  ;  ;  ; 21 ; alex2209 ; 132 
 5351 ; 5000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 27 ; ИБК ; 306 
 5352 ; 10000 рублей ; 1919 ; Расчетные знаки РСФСР образца 1919 г. ;  ;  ; 14 ; uz ; 510 
 5353 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; Филипп Бенг ; 306 
 5354 ; 3 рубля ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 26 ; vladzory ; 250 
 5355 ; 1000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 56 ; К.Т.О.Ф. ; 188 
 5356 ; 50 рублей. 2 шт ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 28 ; savva ; 183 
 5357 ; 50 копеек ;  ;  ;  ;  ; 31 ; комот ; 480 
 5358 ; 3 рубля ; 1918 ;  ;  ;  ; 52 ; Филипп Бенг ; 286 
 5359 ; 5 рублей ; 1918 ;  ;  ;  ; 16 ; Филипп Бенг ; 306 
 5360 ; 25 рублей ; 1918 ;  ;  ;  ; 23 ; Филипп Бенг ; 615 
 5361 ; 100 рублей ; 1919 ;  ;  ;  ; 26 ; Филипп Бенг ; 367 
 5362 ; 500 рублей ; 1918 ;  ;  ;  ; 32 ; Филипп Бенг ; 429 
 5071 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 15 ; vlad-klad ; 250 
 5072 ; 10 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 13 ; oligarh ; 128 
 5073 ; 50 карбованцев ; 1918 ; Украина. Знак Державноi скарбницi ;  ;  ; 9 ; verunk1 ; 509 
 5074 ; 5 рублей. Одесса ; 1917 ;  ;  ;  ; 32 ; Филипп Бенг ; 669 
 5075 ; 5 рублей. Одесса ; 1917 ;  ;  ;  ; 20 ; Первый Самураец ; 918 
 5076 ; 250 рублей. Житомир ; 1920 ;  ;  ;  ; 32 ; verunk1 ; 1274 
 5077 ; 75 рублей. Житомир ; 1919 ;  ;  ;  ; 21 ; oleg61 ; 1813 
 5078 ; 50 рублей. Житомир ; 1919 ;  ;  ;  ; 23 ; НЕВО ; 1205 
 5079 ; 3 карбованца. Житомир ; 1918 ;  ;  ;  ; 15 ; bon15041980 ; 1254 
 5080 ; 5 карбованцев. Житомир ; 1918 ;  ;  ;  ; 15 ; verunk1 ; 1224 
 5081 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; Nik74 ; 151 
 5082 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 31 ; GERo ; 306 
 5083 ; 100 карбованцев ; 1918 ; Украина Знак Державноi скарбицi ;  ;  ; 62 ; НЕВО ; 714 
 5084 ; 100 карбованцев ; 1918 ; Украина Знак Державноi скарбицi ;  ;  ; 15 ; Первый Самураец ; 1020 
 5085 ; 100 карбованцев ; 1918 ; Украина Знак Державноi скарбицi ;  ;  ; 15 ; bonist-3A ; 850 
 5086 ; 50 рублей. Одесса ; 1918 ;  ;  ;  ; 30 ; Первый Самураец ; 6630 
 5087 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 14 ; benc ; 3568 
 5088 ; 3 червонца ; 1932 ; Билет ;  ;  ; 17 ; mart_si ; 1630 
 5089 ; 25 рублей ; 1947 ; билет ;  ;  ; 38 ; koriakvs ; 4669 
 5090 ; 3 червонца ; 1924 ; Билеты гос.банка СССР ;  ;  ; 32 ; Первый Самураец ; 18360 
 5091 ; Государственный заем. Облигация. 5 рублей. Образец ; 1927 ;  ;  ;  ; 22 ; Первый Самураец ; 7139 
 5092 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 26 ; max2008 ; 2233 
 5093 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 22 ; Gera_K ; 2334 
 5094 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 23 ; max2008 ; 2222 
 5095 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 31 ; mart_si ; 2650 
 5096 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 32 ; svv ; 1286 
 5097 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 22 ; Gast ; 1260 
 5098 ; Акция Полтавского земельного банка. 6 вып. ; 1894 ;  ;  ;  ; 38 ; шев ; 1019 
 5099 ; Акция Полтавского земельного банка. 2 вып. ; 1875 ;  ;  ;  ; 22 ; intelligent4 ; 1223 
 5100 ; Облигация С.-Петербургского гор. кредитного об-ва. ; 1908 ;  ;  ;  ; 13 ; шев ; 611 
 5101 ; Облигация ; 1908 ;  ;  ;  ; 23 ; Sky2 ; 406 
 5102 ; Закладной лист ; 1913 ;  ;  ;  ; 28 ; Sky2 ; 403 
 5103 ; Закладной лист ; 1898 ;  ;  ;  ; 14 ; Sky2 ; 356 
 5104 ; Закладной лист ; 1898 ;  ;  ;  ; 11 ; Sky2 ; 356 
 5105 ; 5 рублей (2 шт) ; 1909 ;  ;  ;  ; 36 ; savva ; 102 
 5106 ; 5 рублей (2 шт) ; 1909 ;  ;  ;  ; 15 ; vlad-klad ; 120 
 5107 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 21 ; savva ; 153 
 5108 ; 1 рубль (2 шт) ; 1898 ;  ;  ;  ; 44 ; AKV ; 197 
 5301 ; Лот деньги марки 4 шт ;  ;  ;  ;  ; 26 ; Gera_K ; 663 
 5302 ; 1 копейка ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 17 ; Туборг ; 217 
 5303 ; 2 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 27 ; Nik74 ; 306 
 5304 ; 3 копейки ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 43 ; zef ; 461 
 5305 ; 5 копеек ; 1915 ; Разменные (казнач.)билеты ;  ;  ; 29 ; Armando ; 240 
 5306 ; 500 рублей ; 1920 ;  ;  ;  ; 12 ; wasp69 ; 389 
 5307 ; 10000 рублей ; 1919 ;  ;  ;  ; 22 ; Nik74 ; 332 
 5308 ; 25 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 26 ; Алексей Викторович ; 1734 
 5309 ; Лот 2 шт. 25 рублей. Один номер на обеих банкнотах ; 1923 ;  ;  ;  ; 30 ; ulf ; 1581 
 5310 ; 5 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 15 ; Алексей Викторович ; 1020 
 5311 ; 1 рубль ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 41 ; К.Т.О.Ф. ; 600 
 5312 ; 1000 рублей ; 1923 ; Гос.денежные знаки. Второй выпуск ;  ;  ; 29 ; Филипп Бенг ; 2150 
 5021 ; 10000 рублей ; 1995 ; банкнота ;  ;  ; 30 ; ИБК ; 906 
 5022 ; 50000 рублей ; 1995 ; банкнота ;  ;  ; 34 ; Сталевар ; 716 
 5023 ; 5000 рублей ; 1992 ; банкнота ;  ;  ; 23 ; слоник ; 123 
 5024 ; 10000 рублей ; 1994 ; банкнота ;  ;  ; 24 ; nils5 ; 679 
 5025 ; 50000 рублей ; 1993 ; банкнота ;  ;  ; 30 ; Сталевар ; 818 
 5026 ; 50000 рублей ; 1994 ; банкнота ;  ;  ; 29 ; Nik74 ; 701 
 5027 ; 5 рублей ; 1925 ; Гос.казначейские билеты СССР ;  ;  ; 57 ; benc ; 2270 
 5028 ; билет МММ ;  ;  ;  ;  ; 15 ; melkiy ; 61 
 5029 ; 3 рубля. Благовещенск ; 1917 ;  ;  ;  ; 27 ; Первый Самураец ; 4079 
 5030 ; 1 рубль. Благовещенск ; 1918 ;  ;  ;  ; 11 ; Первый Самураец ; 4079 
 5031 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 12 ; svv ; 204 
 5032 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 12 ; РСФСР ; 161 
 5033 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 11 ; РСФСР ; 150 
